code,prefix,database,value,token_id
DEM_manual_bin_antboernf_manual_bin_1,DEM,manual,bin_antboernf_manual_bin_1,1183
DEM_manual_bin_antboernf_manual_bin_2,DEM,manual,bin_antboernf_manual_bin_2,1184
DEM_manual_bin_antboernf_manual_bin_4,DEM,manual,bin_antboernf_manual_bin_4,1185
DEM_manual_bin_antboernf_manual_bin_3,DEM,manual,bin_antboernf_manual_bin_3,1186
DEM_manual_bin_antboernf_manual_bin_5,DEM,manual,bin_antboernf_manual_bin_5,1187
DEM_manual_bin_antboernf_manual_bin_6,DEM,manual,bin_antboernf_manual_bin_6,1188
DEM_manual_bin_antboernf_manual_bin_7,DEM,manual,bin_antboernf_manual_bin_7,1189
DEM_manual_bin_antboernf_manual_bin_8,DEM,manual,bin_antboernf_manual_bin_8,1190
DEM_manual_bin_antboernf_over_8,DEM,manual,bin_antboernf_over_8,1191
DEM_manual_bin_antpersf_manual_bin_1,DEM,manual,bin_antpersf_manual_bin_1,1192
DEM_manual_bin_antpersf_manual_bin_2,DEM,manual,bin_antpersf_manual_bin_2,1193
DEM_manual_bin_antpersf_manual_bin_3,DEM,manual,bin_antpersf_manual_bin_3,1194
DEM_manual_bin_antpersf_manual_bin_4,DEM,manual,bin_antpersf_manual_bin_4,1195
DEM_manual_bin_antpersf_manual_bin_6,DEM,manual,bin_antpersf_manual_bin_6,1196
DEM_manual_bin_antpersf_manual_bin_5,DEM,manual,bin_antpersf_manual_bin_5,1197
DEM_manual_bin_antpersf_manual_bin_7,DEM,manual,bin_antpersf_manual_bin_7,1198
DEM_manual_bin_antpersf_manual_bin_8,DEM,manual,bin_antpersf_manual_bin_8,1199
DEM_manual_bin_antpersf_manual_bin_9,DEM,manual,bin_antpersf_manual_bin_9,1200
DEM_manual_bin_antpersf_manual_bin_10,DEM,manual,bin_antpersf_manual_bin_10,1201
DEM_manual_bin_antpersf_over_10,DEM,manual,bin_antpersf_over_10,1202
DEM_manual_bin_antefam_manual_bin_2,DEM,manual,bin_antefam_manual_bin_2,1203
DEM_manual_bin_antefam_manual_bin_1,DEM,manual,bin_antefam_manual_bin_1,1204
DEM_manual_bin_antefam_manual_bin_3,DEM,manual,bin_antefam_manual_bin_3,1205
DEM_manual_bin_antefam_manual_bin_100_500,DEM,manual,bin_antefam_manual_bin_100_500,1206
DEM_manual_bin_antefam_manual_bin_4,DEM,manual,bin_antefam_manual_bin_4,1207
DEM_manual_bin_antefam_manual_bin_5,DEM,manual,bin_antefam_manual_bin_5,1208
DEM_manual_bin_antefam_manual_bin_7,DEM,manual,bin_antefam_manual_bin_7,1209
DEM_manual_bin_antefam_manual_bin_6,DEM,manual,bin_antefam_manual_bin_6,1210
DEM_manual_bin_antefam_manual_bin_8,DEM,manual,bin_antefam_manual_bin_8,1211
DEM_manual_bin_antefam_manual_bin_10_15,DEM,manual,bin_antefam_manual_bin_10_15,1212
DEM_manual_bin_antefam_manual_bin_10,DEM,manual,bin_antefam_manual_bin_10,1213
DEM_manual_bin_antefam_manual_bin_500_1000,DEM,manual,bin_antefam_manual_bin_500_1000,1214
DEM_manual_bin_antefam_manual_bin_20_30,DEM,manual,bin_antefam_manual_bin_20_30,1215
DEM_manual_bin_antefam_manual_bin_9,DEM,manual,bin_antefam_manual_bin_9,1216
DEM_manual_bin_antefam_manual_bin_30_40,DEM,manual,bin_antefam_manual_bin_30_40,1217
DEM_manual_bin_antefam_manual_bin_50_100,DEM,manual,bin_antefam_manual_bin_50_100,1218
DEM_manual_bin_antefam_manual_bin_40_50,DEM,manual,bin_antefam_manual_bin_40_50,1219
DEM_manual_bin_antefam_over_1000,DEM,manual,bin_antefam_over_1000,1220
DEM_manual_bin_antefam_manual_bin_15_20,DEM,manual,bin_antefam_manual_bin_15_20,1221
