code,prefix,database,value,token_id
SOC_frakkod_90,SOC,frakkod,90,39866
SOC_frakkod_LN,SOC,frakkod,LN,39867
SOC_frakkod_41,SOC,frakkod,41,39868
SOC_frakkod_01,SOC,frakkod,01,39869
SOC_frakkod_UA,SOC,frakkod,UA,39870
SOC_frakkod_BD,SOC,frakkod,BD,39871
SOC_frakkod_LF,SOC,frakkod,LF,39872
SOC_frakkod_07,SOC,frakkod,07,39873
SOC_frakkod_BN,SOC,frakkod,BN,39874
SOC_frakkod_98,SOC,frakkod,98,39875
SOC_frakkod_52,SOC,frakkod,52,39876
SOC_frakkod_LD,SOC,frakkod,LD,39877
SOC_frakkod_VN,SOC,frakkod,VN,39878
SOC_frakkod_LS,SOC,frakkod,LS,39879
SOC_frakkod_69,SOC,frakkod,69,39880
SOC_frakkod_GB,SOC,frakkod,GB,39881
SOC_frakkod_BT,SOC,frakkod,BT,39882
SOC_frakkod_UB,SOC,frakkod,UB,39883
SOC_frakkod_48,SOC,frakkod,48,39884
SOC_frakkod_CA,SOC,frakkod,CA,39885
SOC_frakkod_BE,SOC,frakkod,BE,39886
SOC_frakkod_22,SOC,frakkod,22,39887
SOC_frakkod_US,SOC,frakkod,US,39888
SOC_frakkod_BL,SOC,frakkod,BL,39889
SOC_frakkod_45,SOC,frakkod,45,39890
SOC_frakkod_BO,SOC,frakkod,BO,39891
SOC_frakkod_53,SOC,frakkod,53,39892
SOC_frakkod_60,SOC,frakkod,60,39893
SOC_frakkod_ÅA,SOC,frakkod,ÅA,39894
SOC_frakkod_82,SOC,frakkod,82,39895
SOC_frakkod_86,SOC,frakkod,86,39896
SOC_frakkod_43,SOC,frakkod,43,39897
SOC_frakkod_UI,SOC,frakkod,UI,39898
SOC_frakkod_83,SOC,frakkod,83,39899
SOC_frakkod_08,SOC,frakkod,08,39900
SOC_frakkod_UU,SOC,frakkod,UU,39901
SOC_frakkod_VI,SOC,frakkod,VI,39902
SOC_frakkod_ÅB,SOC,frakkod,ÅB,39903
SOC_frakkod_VB,SOC,frakkod,VB,39904
SOC_frakkod_05,SOC,frakkod,05,39905
