code,prefix,database,value,token_id
LAB_folkefortid_13_Q6,LAB,folkefortid,13_Q6,7692
LAB_folkefortid_13_Q10,LAB,folkefortid,13_Q10,7693
LAB_folkefortid_13_Q9,LAB,folkefortid,13_Q9,7694
LAB_folkefortid_13_Q3,LAB,folkefortid,13_Q3,7695
LAB_folkefortid_13_Q1,LAB,folkefortid,13_Q1,7696
LAB_folkefortid_13_Q8,LAB,folkefortid,13_Q8,7697
LAB_folkefortid_13_Q5,LAB,folkefortid,13_Q5,7698
LAB_folkefortid_13_Q7,LAB,folkefortid,13_Q7,7699
LAB_folkefortid_13_Q4,LAB,folkefortid,13_Q4,7700
LAB_folkefortid_13_Q2,LAB,folkefortid,13_Q2,7701
