code,prefix,database,value,token_id
LAB_nace_641100,LAB,nace,641100,3605
LAB_nace_151110,LAB,nace,151110,3606
LAB_nace_853255,LAB,nace,853255,3607
LAB_nace_911100,LAB,nace,911100,3608
LAB_nace_515500,LAB,nace,515500,3609
LAB_nace_747010,LAB,nace,747010,3610
LAB_nace_804230,LAB,nace,804230,3611
LAB_nace_524420,LAB,nace,524420,3612
LAB_nace_182200,LAB,nace,182200,3613
LAB_nace_454310,LAB,nace,454310,3614
LAB_nace_182230,LAB,nace,182230,3615
LAB_nace_175400,LAB,nace,175400,3616
LAB_nace_174020,LAB,nace,174020,3617
LAB_nace_174090,LAB,nace,174090,3618
LAB_nace_12110,LAB,nace,12110,3619
LAB_nace_752200,LAB,nace,752200,3620
LAB_nace_516410,LAB,nace,516410,3621
LAB_nace_741200,LAB,nace,741200,3622
LAB_nace_518410,LAB,nace,518410,3623
LAB_nace_652100,LAB,nace,652100,3624
LAB_nace_722000,LAB,nace,722000,3625
LAB_nace_175100,LAB,nace,175100,3626
LAB_nace_287200,LAB,nace,287200,3627
LAB_nace_751200,LAB,nace,751200,3628
LAB_nace_714090,LAB,nace,714090,3629
LAB_nace_702010,LAB,nace,702010,3630
LAB_nace_900020,LAB,nace,900020,3631
LAB_nace_853150,LAB,nace,853150,3632
LAB_nace_602200,LAB,nace,602200,3633
LAB_nace_801010,LAB,nace,801010,3634
LAB_nace_853260,LAB,nace,853260,3635
LAB_nace_803030,LAB,nace,803030,3636
LAB_nace_804290,LAB,nace,804290,3637
LAB_nace_514220,LAB,nace,514220,3638
LAB_nace_285100,LAB,nace,285100,3639
LAB_nace_221500,LAB,nace,221500,3640
LAB_nace_602410,LAB,nace,602410,3641
LAB_nace_452100,LAB,nace,452100,3642
LAB_nace_751100,LAB,nace,751100,3643
LAB_nace_923200,LAB,nace,923200,3644
LAB_nace_853225,LAB,nace,853225,3645
LAB_nace_751300,LAB,nace,751300,3646
LAB_nace_521110,LAB,nace,521110,3647
LAB_nace_742090,LAB,nace,742090,3648
LAB_nace_641200,LAB,nace,641200,3649
LAB_nace_281100,LAB,nace,281100,3650
LAB_nace_287590,LAB,nace,287590,3651
LAB_nace_273500,LAB,nace,273500,3652
LAB_nace_285200,LAB,nace,285200,3653
LAB_nace_602110,LAB,nace,602110,3654
LAB_nace_602100,LAB,nace,602100,3655
LAB_nace_555100,LAB,nace,555100,3656
LAB_nace_802100,LAB,nace,802100,3657
LAB_nace_804100,LAB,nace,804100,3658
LAB_nace_272200,LAB,nace,272200,3659
LAB_nace_553020,LAB,nace,553020,3660
LAB_nace_522100,LAB,nace,522100,3661
LAB_nace_554010,LAB,nace,554010,3662
LAB_nace_11210,LAB,nace,11210,3663
LAB_nace_746000,LAB,nace,746000,3664
LAB_nace_246200,LAB,nace,246200,3665
LAB_nace_243000,LAB,nace,243000,3666
LAB_nace_851100,LAB,nace,851100,3667
LAB_nace_743010,LAB,nace,743010,3668
LAB_nace_12590,LAB,nace,12590,3669
LAB_nace_252110,LAB,nace,252110,3670
LAB_nace_747020,LAB,nace,747020,3671
LAB_nace_252490,LAB,nace,252490,3672
LAB_nace_157200,LAB,nace,157200,3673
LAB_nace_142100,LAB,nace,142100,3674
LAB_nace_261400,LAB,nace,261400,3675
LAB_nace_268210,LAB,nace,268210,3676
LAB_nace_553010,LAB,nace,553010,3677
LAB_nace_748520,LAB,nace,748520,3678
LAB_nace_555200,LAB,nace,555200,3679
LAB_nace_151200,LAB,nace,151200,3680
LAB_nace_802260,LAB,nace,802260,3681
LAB_nace_513900,LAB,nace,513900,3682
LAB_nace_158400,LAB,nace,158400,3683
LAB_nace_365000,LAB,nace,365000,3684
LAB_nace_312010,LAB,nace,312010,3685
LAB_nace_722200,LAB,nace,722200,3686
LAB_nace_519000,LAB,nace,519000,3687
LAB_nace_517000,LAB,nace,517000,3688
LAB_nace_801030,LAB,nace,801030,3689
LAB_nace_522600,LAB,nace,522600,3690
