code,prefix,database,value,token_id
LAB_formueindk_brutto_Q40,LAB,formueindk,brutto_Q40,7988
LAB_formueindk_brutto_Q6,LAB,formueindk,brutto_Q6,7989
LAB_formueindk_brutto_Q63,LAB,formueindk,brutto_Q63,7990
LAB_formueindk_brutto_Q88,LAB,formueindk,brutto_Q88,7991
LAB_formueindk_brutto_Q98,LAB,formueindk,brutto_Q98,7992
LAB_formueindk_brutto_Q95,LAB,formueindk,brutto_Q95,7993
LAB_formueindk_brutto_Q100,LAB,formueindk,brutto_Q100,7994
LAB_formueindk_brutto_Q97,LAB,formueindk,brutto_Q97,7995
LAB_formueindk_brutto_Q70,LAB,formueindk,brutto_Q70,7996
LAB_formueindk_brutto_Q91,LAB,formueindk,brutto_Q91,7997
LAB_formueindk_brutto_Q89,LAB,formueindk,brutto_Q89,7998
LAB_formueindk_brutto_Q86,LAB,formueindk,brutto_Q86,7999
LAB_formueindk_brutto_Q87,LAB,formueindk,brutto_Q87,8000
LAB_formueindk_brutto_Q96,LAB,formueindk,brutto_Q96,8001
