code,prefix,database,value,token_id
LAB_socio_gl_80,LAB,socio,gl_80,1268
LAB_socio_gl_89,LAB,socio,gl_89,1269
LAB_socio_gl_1,LAB,socio,gl_1,1270
LAB_socio_gl_41,LAB,socio,gl_41,1271
LAB_socio_gl_71,LAB,socio,gl_71,1272
LAB_socio_gl_27,LAB,socio,gl_27,1273
LAB_socio_gl_62,LAB,socio,gl_62,1274
LAB_socio_gl_72,LAB,socio,gl_72,1275
LAB_socio_gl_6,LAB,socio,gl_6,1276
LAB_socio_gl_7,LAB,socio,gl_7,1277
LAB_socio_gl_79,LAB,socio,gl_79,1278
LAB_socio_gl_2,LAB,socio,gl_2,1279
LAB_socio_gl_9,LAB,socio,gl_9,1280
LAB_socio_gl_31,LAB,socio,gl_31,1281
LAB_socio_gl_32,LAB,socio,gl_32,1282
LAB_socio_gl_33,LAB,socio,gl_33,1283
LAB_socio_gl_12,LAB,socio,gl_12,1284
LAB_socio_gl_19,LAB,socio,gl_19,1285
LAB_socio_gl_43,LAB,socio,gl_43,1286
LAB_socio_gl_73,LAB,socio,gl_73,1287
LAB_socio_gl_3,LAB,socio,gl_3,1288
LAB_socio_gl_28,LAB,socio,gl_28,1289
LAB_socio_gl_42,LAB,socio,gl_42,1290
LAB_socio_gl_21,LAB,socio,gl_21,1291
LAB_socio_gl_22,LAB,socio,gl_22,1292
LAB_socio_gl_63,LAB,socio,gl_63,1293
LAB_socio_gl_61,LAB,socio,gl_61,1294
LAB_socio_gl_51,LAB,socio,gl_51,1295
LAB_socio_gl_26,LAB,socio,gl_26,1296
LAB_socio_gl_29,LAB,socio,gl_29,1297
LAB_socio_gl_8,LAB,socio,gl_8,1298
LAB_socio_gl_53,LAB,socio,gl_53,1299
LAB_socio_gl_82,LAB,socio,gl_82,1300
LAB_socio_gl_52,LAB,socio,gl_52,1301
LAB_socio_gl_39,LAB,socio,gl_39,1302
LAB_socio_gl_59,LAB,socio,gl_59,1303
LAB_socio_gl_30,LAB,socio,gl_30,1304
LAB_socio_gl_69,LAB,socio,gl_69,1305
LAB_socio_gl_4,LAB,socio,gl_4,1306
LAB_socio_gl_60,LAB,socio,gl_60,1307
LAB_socio_gl_50,LAB,socio,gl_50,1308
LAB_socio_gl_10,LAB,socio,gl_10,1309
LAB_socio_gl_49,LAB,socio,gl_49,1310
LAB_socio_gl_11,LAB,socio,gl_11,1311
LAB_socio_gl_5,LAB,socio,gl_5,1312
LAB_socio_gl_70,LAB,socio,gl_70,1313
LAB_socio_gl_23,LAB,socio,gl_23,1314
LAB_socio_gl_81,LAB,socio,gl_81,1315
LAB_socio_gl_25,LAB,socio,gl_25,1316
LAB_socio_gl_40,LAB,socio,gl_40,1317
LAB_socio_gl_20,LAB,socio,gl_20,1318
