code,prefix,database,value,token_id
LAB_skatmvialt_13_Q63,LAB,skatmvialt,13_Q63,8369
LAB_skatmvialt_13_Q54,LAB,skatmvialt,13_Q54,8370
LAB_skatmvialt_13_Q58,LAB,skatmvialt,13_Q58,8371
LAB_skatmvialt_13_Q64,LAB,skatmvialt,13_Q64,8372
LAB_skatmvialt_13_Q53,LAB,skatmvialt,13_Q53,8373
LAB_skatmvialt_13_Q72,LAB,skatmvialt,13_Q72,8374
LAB_skatmvialt_13_Q91,LAB,skatmvialt,13_Q91,8375
LAB_skatmvialt_13_Q68,LAB,skatmvialt,13_Q68,8376
LAB_skatmvialt_13_Q93,LAB,skatmvialt,13_Q93,8377
LAB_skatmvialt_13_Q94,LAB,skatmvialt,13_Q94,8378
LAB_skatmvialt_13_Q89,LAB,skatmvialt,13_Q89,8379
LAB_skatmvialt_13_Q88,LAB,skatmvialt,13_Q88,8380
LAB_skatmvialt_13_Q87,LAB,skatmvialt,13_Q87,8381
LAB_skatmvialt_13_Q78,LAB,skatmvialt,13_Q78,8382
LAB_skatmvialt_13_Q79,LAB,skatmvialt,13_Q79,8383
LAB_skatmvialt_13_Q51,LAB,skatmvialt,13_Q51,8384
LAB_skatmvialt_13_Q47,LAB,skatmvialt,13_Q47,8385
LAB_skatmvialt_13_Q55,LAB,skatmvialt,13_Q55,8386
LAB_skatmvialt_13_Q57,LAB,skatmvialt,13_Q57,8387
LAB_skatmvialt_13_Q75,LAB,skatmvialt,13_Q75,8388
LAB_skatmvialt_13_Q81,LAB,skatmvialt,13_Q81,8389
LAB_skatmvialt_13_Q85,LAB,skatmvialt,13_Q85,8390
LAB_skatmvialt_13_Q98,LAB,skatmvialt,13_Q98,8391
LAB_skatmvialt_13_Q86,LAB,skatmvialt,13_Q86,8392
LAB_skatmvialt_13_Q82,LAB,skatmvialt,13_Q82,8393
LAB_skatmvialt_13_Q95,LAB,skatmvialt,13_Q95,8394
LAB_skatmvialt_13_Q80,LAB,skatmvialt,13_Q80,8395
LAB_skatmvialt_13_Q92,LAB,skatmvialt,13_Q92,8396
LAB_skatmvialt_13_Q90,LAB,skatmvialt,13_Q90,8397
LAB_skatmvialt_13_Q84,LAB,skatmvialt,13_Q84,8398
LAB_skatmvialt_13_Q96,LAB,skatmvialt,13_Q96,8399
LAB_skatmvialt_13_Q100,LAB,skatmvialt,13_Q100,8400
LAB_skatmvialt_13_Q97,LAB,skatmvialt,13_Q97,8401
