code,prefix,database,value,token_id
LAB_disco08_441900,LAB,disco08,441900,1319
LAB_disco08_932900,LAB,disco08,932900,1320
LAB_disco08_213200,LAB,disco08,213200,1321
LAB_disco08_200000,LAB,disco08,200000,1322
LAB_disco08_333400,LAB,disco08,333400,1323
LAB_disco08_753100,LAB,disco08,753100,1324
LAB_disco08_112020,LAB,disco08,112020,1325
LAB_disco08_612100,LAB,disco08,612100,1326
LAB_disco08_021000,LAB,disco08,021000,1327
LAB_disco08_516500,LAB,disco08,516500,1328
LAB_disco08_332200,LAB,disco08,332200,1329
LAB_disco08_121200,LAB,disco08,121200,1330
LAB_disco08_235920,LAB,disco08,235920,1331
LAB_disco08_234110,LAB,disco08,234110,1332
LAB_disco08_342300,LAB,disco08,342300,1333
LAB_disco08_441220,LAB,disco08,441220,1334
LAB_disco08_234120,LAB,disco08,234120,1335
LAB_disco08_226900,LAB,disco08,226900,1336
LAB_disco08_911210,LAB,disco08,911210,1337
LAB_disco08_911200,LAB,disco08,911200,1338
LAB_disco08_832210,LAB,disco08,832210,1339
LAB_disco08_833110,LAB,disco08,833110,1340
LAB_disco08_411000,LAB,disco08,411000,1341
LAB_disco08_334310,LAB,disco08,334310,1342
LAB_disco08_813120,LAB,disco08,813120,1343
LAB_disco08_532210,LAB,disco08,532210,1344
LAB_disco08_531120,LAB,disco08,531120,1345
LAB_disco08_515300,LAB,disco08,515300,1346
LAB_disco08_816040,LAB,disco08,816040,1347
LAB_disco08_264300,LAB,disco08,264300,1348
LAB_disco08_833120,LAB,disco08,833120,1349
LAB_disco08_833130,LAB,disco08,833130,1350
LAB_disco08_141200,LAB,disco08,141200,1351
LAB_disco08_816020,LAB,disco08,816020,1352
LAB_disco08_143100,LAB,disco08,143100,1353
LAB_disco08_112010,LAB,disco08,112010,1354
LAB_disco08_816000,LAB,disco08,816000,1355
LAB_disco08_933410,LAB,disco08,933410,1356
LAB_disco08_251000,LAB,disco08,251000,1357
LAB_disco08_834400,LAB,disco08,834400,1358
LAB_disco08_818300,LAB,disco08,818300,1359
LAB_disco08_700000,LAB,disco08,700000,1360
LAB_disco08_231000,LAB,disco08,231000,1361
LAB_disco08_231010,LAB,disco08,231010,1362
LAB_disco08_932100,LAB,disco08,932100,1363
LAB_disco08_432200,LAB,disco08,432200,1364
LAB_disco08_931210,LAB,disco08,931210,1365
LAB_disco08_234300,LAB,disco08,234300,1366
LAB_disco08_232030,LAB,disco08,232030,1367
LAB_disco08_235700,LAB,disco08,235700,1368
LAB_disco08_432100,LAB,disco08,432100,1369
LAB_disco08_723400,LAB,disco08,723400,1370
LAB_disco08_722300,LAB,disco08,722300,1371
LAB_disco08_741200,LAB,disco08,741200,1372
LAB_disco08_732100,LAB,disco08,732100,1373
LAB_disco08_723110,LAB,disco08,723110,1374
LAB_disco08_333200,LAB,disco08,333200,1375
LAB_disco08_723120,LAB,disco08,723120,1376
LAB_disco08_524900,LAB,disco08,524900,1377
LAB_disco08_263500,LAB,disco08,263500,1378
LAB_disco08_532900,LAB,disco08,532900,1379
LAB_disco08_531110,LAB,disco08,531110,1380
LAB_disco08_331300,LAB,disco08,331300,1381
LAB_disco08_232000,LAB,disco08,232000,1382
LAB_disco08_321290,LAB,disco08,321290,1383
LAB_disco08_242100,LAB,disco08,242100,1384
LAB_disco08_234130,LAB,disco08,234130,1385
LAB_disco08_821900,LAB,disco08,821900,1386
LAB_disco08_221100,LAB,disco08,221100,1387
LAB_disco08_221200,LAB,disco08,221200,1388
LAB_disco08_241000,LAB,disco08,241000,1389
LAB_disco08_331230,LAB,disco08,331230,1390
LAB_disco08_235100,LAB,disco08,235100,1391
LAB_disco08_333300,LAB,disco08,333300,1392
LAB_disco08_251110,LAB,disco08,251110,1393
LAB_disco08_722100,LAB,disco08,722100,1394
LAB_disco08_721400,LAB,disco08,721400,1395
LAB_disco08_711210,LAB,disco08,711210,1396
LAB_disco08_251210,LAB,disco08,251210,1397
LAB_disco08_523000,LAB,disco08,523000,1398
LAB_disco08_522300,LAB,disco08,522300,1399
LAB_disco08_331240,LAB,disco08,331240,1400
LAB_disco08_421100,LAB,disco08,421100,1401
LAB_disco08_516900,LAB,disco08,516900,1402
LAB_disco08_226520,LAB,disco08,226520,1403
LAB_disco08_011000,LAB,disco08,011000,1404
LAB_disco08_231020,LAB,disco08,231020,1405
LAB_disco08_961200,LAB,disco08,961200,1406
LAB_disco08_961300,LAB,disco08,961300,1407
LAB_disco08_241230,LAB,disco08,241230,1408
LAB_disco08_341200,LAB,disco08,341200,1409
LAB_disco08_532110,LAB,disco08,532110,1410
LAB_disco08_400000,LAB,disco08,400000,1411
LAB_disco08_132400,LAB,disco08,132400,1412
LAB_disco08_931200,LAB,disco08,931200,1413
LAB_disco08_214500,LAB,disco08,214500,1414
LAB_disco08_711510,LAB,disco08,711510,1415
LAB_disco08_134500,LAB,disco08,134500,1416
LAB_disco08_814300,LAB,disco08,814300,1417
LAB_disco08_235200,LAB,disco08,235200,1418
LAB_disco08_532120,LAB,disco08,532120,1419
LAB_disco08_263400,LAB,disco08,263400,1420
LAB_disco08_510000,LAB,disco08,510000,1421
LAB_disco08_531190,LAB,disco08,531190,1422
LAB_disco08_413200,LAB,disco08,413200,1423
LAB_disco08_261900,LAB,disco08,261900,1424
LAB_disco08_422700,LAB,disco08,422700,1425
LAB_disco08_441210,LAB,disco08,441210,1426
LAB_disco08_962110,LAB,disco08,962110,1427
LAB_disco08_226510,LAB,disco08,226510,1428
LAB_disco08_226500,LAB,disco08,226500,1429
LAB_disco08_334200,LAB,disco08,334200,1430
LAB_disco08_532000,LAB,disco08,532000,1431
LAB_disco08_225000,LAB,disco08,225000,1432
LAB_disco08_712200,LAB,disco08,712200,1433
LAB_disco08_134000,LAB,disco08,134000,1434
LAB_disco08_134100,LAB,disco08,134100,1435
LAB_disco08_334400,LAB,disco08,334400,1436
LAB_disco08_251120,LAB,disco08,251120,1437
LAB_disco08_242000,LAB,disco08,242000,1438
LAB_disco08_422600,LAB,disco08,422600,1439
LAB_disco08_211200,LAB,disco08,211200,1440
LAB_disco08_311110,LAB,disco08,311110,1441
LAB_disco08_931290,LAB,disco08,931290,1442
LAB_disco08_121990,LAB,disco08,121990,1443
LAB_disco08_541400,LAB,disco08,541400,1444
LAB_disco08_230000,LAB,disco08,230000,1445
LAB_disco08_031000,LAB,disco08,031000,1446
LAB_disco08_941210,LAB,disco08,941210,1447
LAB_disco08_222110,LAB,disco08,222110,1448
LAB_disco08_532190,LAB,disco08,532190,1449
LAB_disco08_214100,LAB,disco08,214100,1450
LAB_disco08_214000,LAB,disco08,214000,1451
LAB_disco08_422300,LAB,disco08,422300,1452
LAB_disco08_740000,LAB,disco08,740000,1453
LAB_disco08_264200,LAB,disco08,264200,1454
LAB_disco08_321210,LAB,disco08,321210,1455
LAB_disco08_222100,LAB,disco08,222100,1456
LAB_disco08_220000,LAB,disco08,220000,1457
LAB_disco08_515000,LAB,disco08,515000,1458
LAB_disco08_300000,LAB,disco08,300000,1459
