code,prefix,database,value,token_id
LAB_lejev_egen_bolig_Q7,LAB,lejev,egen_bolig_Q7,8102
LAB_lejev_egen_bolig_Q91,LAB,lejev,egen_bolig_Q91,8103
LAB_lejev_egen_bolig_Q76,LAB,lejev,egen_bolig_Q76,8104
LAB_lejev_egen_bolig_Q59,LAB,lejev,egen_bolig_Q59,8105
LAB_lejev_egen_bolig_Q68,LAB,lejev,egen_bolig_Q68,8106
LAB_lejev_egen_bolig_Q86,LAB,lejev,egen_bolig_Q86,8107
LAB_lejev_egen_bolig_Q85,LAB,lejev,egen_bolig_Q85,8108
LAB_lejev_egen_bolig_Q83,LAB,lejev,egen_bolig_Q83,8109
LAB_lejev_egen_bolig_Q84,LAB,lejev,egen_bolig_Q84,8110
LAB_lejev_egen_bolig_Q66,LAB,lejev,egen_bolig_Q66,8111
LAB_lejev_egen_bolig_Q79,LAB,lejev,egen_bolig_Q79,8112
LAB_lejev_egen_bolig_Q80,LAB,lejev,egen_bolig_Q80,8113
LAB_lejev_egen_bolig_Q45,LAB,lejev,egen_bolig_Q45,8114
LAB_lejev_egen_bolig_Q32,LAB,lejev,egen_bolig_Q32,8115
LAB_lejev_egen_bolig_Q28,LAB,lejev,egen_bolig_Q28,8116
LAB_lejev_egen_bolig_Q78,LAB,lejev,egen_bolig_Q78,8117
LAB_lejev_egen_bolig_Q88,LAB,lejev,egen_bolig_Q88,8118
LAB_lejev_egen_bolig_Q52,LAB,lejev,egen_bolig_Q52,8119
LAB_lejev_egen_bolig_Q58,LAB,lejev,egen_bolig_Q58,8120
LAB_lejev_egen_bolig_Q62,LAB,lejev,egen_bolig_Q62,8121
LAB_lejev_egen_bolig_Q42,LAB,lejev,egen_bolig_Q42,8122
LAB_lejev_egen_bolig_Q60,LAB,lejev,egen_bolig_Q60,8123
LAB_lejev_egen_bolig_Q57,LAB,lejev,egen_bolig_Q57,8124
LAB_lejev_egen_bolig_Q53,LAB,lejev,egen_bolig_Q53,8125
LAB_lejev_egen_bolig_Q54,LAB,lejev,egen_bolig_Q54,8126
LAB_lejev_egen_bolig_Q43,LAB,lejev,egen_bolig_Q43,8127
LAB_lejev_egen_bolig_Q41,LAB,lejev,egen_bolig_Q41,8128
LAB_lejev_egen_bolig_Q6,LAB,lejev,egen_bolig_Q6,8129
LAB_lejev_egen_bolig_Q47,LAB,lejev,egen_bolig_Q47,8130
LAB_lejev_egen_bolig_Q46,LAB,lejev,egen_bolig_Q46,8131
LAB_lejev_egen_bolig_Q2,LAB,lejev,egen_bolig_Q2,8132
