code,prefix,database,value,token_id
LAB_qeftlon_Q14,LAB,qeftlon,Q14,7702
LAB_qeftlon_Q9,LAB,qeftlon,Q9,7703
LAB_qeftlon_Q1,LAB,qeftlon,Q1,7704
LAB_qeftlon_Q46,LAB,qeftlon,Q46,7705
LAB_qeftlon_Q69,LAB,qeftlon,Q69,7706
LAB_qeftlon_Q89,LAB,qeftlon,Q89,7707
LAB_qeftlon_Q41,LAB,qeftlon,Q41,7708
LAB_qeftlon_Q5,LAB,qeftlon,Q5,7709
LAB_qeftlon_Q68,LAB,qeftlon,Q68,7710
LAB_qeftlon_Q67,LAB,qeftlon,Q67,7711
LAB_qeftlon_Q74,LAB,qeftlon,Q74,7712
LAB_qeftlon_Q84,LAB,qeftlon,Q84,7713
LAB_qeftlon_Q6,LAB,qeftlon,Q6,7714
LAB_qeftlon_Q100,LAB,qeftlon,Q100,7715
LAB_qeftlon_Q91,LAB,qeftlon,Q91,7716
LAB_qeftlon_Q86,LAB,qeftlon,Q86,7717
LAB_qeftlon_Q31,LAB,qeftlon,Q31,7718
LAB_qeftlon_Q99,LAB,qeftlon,Q99,7719
LAB_qeftlon_Q95,LAB,qeftlon,Q95,7720
LAB_qeftlon_Q70,LAB,qeftlon,Q70,7721
LAB_qeftlon_Q76,LAB,qeftlon,Q76,7722
LAB_qeftlon_Q58,LAB,qeftlon,Q58,7723
LAB_qeftlon_Q62,LAB,qeftlon,Q62,7724
LAB_qeftlon_Q78,LAB,qeftlon,Q78,7725
LAB_qeftlon_Q8,LAB,qeftlon,Q8,7726
LAB_qeftlon_Q98,LAB,qeftlon,Q98,7727
LAB_qeftlon_Q48,LAB,qeftlon,Q48,7728
LAB_qeftlon_Q40,LAB,qeftlon,Q40,7729
LAB_qeftlon_Q4,LAB,qeftlon,Q4,7730
LAB_qeftlon_Q27,LAB,qeftlon,Q27,7731
LAB_qeftlon_Q3,LAB,qeftlon,Q3,7732
LAB_qeftlon_Q37,LAB,qeftlon,Q37,7733
LAB_qeftlon_Q33,LAB,qeftlon,Q33,7734
