code,prefix,database,value,token_id
LAB_privat_pension_13_Q63,LAB,privat,pension_13_Q63,7802
LAB_privat_pension_13_Q1,LAB,privat,pension_13_Q1,7803
LAB_privat_pension_13_Q67,LAB,privat,pension_13_Q67,7804
LAB_privat_pension_13_Q69,LAB,privat,pension_13_Q69,7805
LAB_privat_pension_13_Q9,LAB,privat,pension_13_Q9,7806
LAB_privat_pension_13_Q61,LAB,privat,pension_13_Q61,7807
LAB_privat_pension_13_Q10,LAB,privat,pension_13_Q10,7808
LAB_privat_pension_13_Q56,LAB,privat,pension_13_Q56,7809
LAB_privat_pension_13_Q49,LAB,privat,pension_13_Q49,7810
LAB_privat_pension_13_Q58,LAB,privat,pension_13_Q58,7811
LAB_privat_pension_13_Q50,LAB,privat,pension_13_Q50,7812
LAB_privat_pension_13_Q3,LAB,privat,pension_13_Q3,7813
LAB_privat_pension_13_Q8,LAB,privat,pension_13_Q8,7814
LAB_privat_pension_13_Q7,LAB,privat,pension_13_Q7,7815
LAB_privat_pension_13_Q43,LAB,privat,pension_13_Q43,7816
LAB_privat_pension_13_Q37,LAB,privat,pension_13_Q37,7817
LAB_privat_pension_13_Q40,LAB,privat,pension_13_Q40,7818
LAB_privat_pension_13_Q39,LAB,privat,pension_13_Q39,7819
LAB_privat_pension_13_Q45,LAB,privat,pension_13_Q45,7820
LAB_privat_pension_13_Q38,LAB,privat,pension_13_Q38,7821
LAB_privat_pension_13_Q6,LAB,privat,pension_13_Q6,7822
LAB_privat_pension_13_Q5,LAB,privat,pension_13_Q5,7823
LAB_privat_pension_13_Q2,LAB,privat,pension_13_Q2,7824
LAB_privat_pension_13_Q24,LAB,privat,pension_13_Q24,7825
LAB_privat_pension_13_Q41,LAB,privat,pension_13_Q41,7826
LAB_privat_pension_13_Q4,LAB,privat,pension_13_Q4,7827
LAB_privat_pension_13_Q19,LAB,privat,pension_13_Q19,7828
LAB_privat_pension_13_Q20,LAB,privat,pension_13_Q20,7829
LAB_privat_pension_13_Q54,LAB,privat,pension_13_Q54,7830
LAB_privat_pension_13_Q46,LAB,privat,pension_13_Q46,7831
LAB_privat_pension_13_Q52,LAB,privat,pension_13_Q52,7832
LAB_privat_pension_13_Q11,LAB,privat,pension_13_Q11,7833
LAB_privat_pension_13_Q13,LAB,privat,pension_13_Q13,7834
LAB_privat_pension_13_Q28,LAB,privat,pension_13_Q28,7835
LAB_privat_pension_13_Q30,LAB,privat,pension_13_Q30,7836
LAB_privat_pension_13_Q21,LAB,privat,pension_13_Q21,7837
LAB_privat_pension_13_Q29,LAB,privat,pension_13_Q29,7838
LAB_privat_pension_13_Q23,LAB,privat,pension_13_Q23,7839
LAB_privat_pension_13_Q26,LAB,privat,pension_13_Q26,7840
LAB_privat_pension_13_Q25,LAB,privat,pension_13_Q25,7841
LAB_privat_pension_13_Q44,LAB,privat,pension_13_Q44,7842
LAB_privat_pension_13_Q47,LAB,privat,pension_13_Q47,7843
LAB_privat_pension_13_Q15,LAB,privat,pension_13_Q15,7844
LAB_privat_pension_13_Q34,LAB,privat,pension_13_Q34,7845
LAB_privat_pension_13_Q16,LAB,privat,pension_13_Q16,7846
LAB_privat_pension_13_Q31,LAB,privat,pension_13_Q31,7847
LAB_privat_pension_13_Q65,LAB,privat,pension_13_Q65,7848
LAB_privat_pension_13_Q14,LAB,privat,pension_13_Q14,7849
LAB_privat_pension_13_Q18,LAB,privat,pension_13_Q18,7850
LAB_privat_pension_13_Q55,LAB,privat,pension_13_Q55,7851
LAB_privat_pension_13_Q22,LAB,privat,pension_13_Q22,7852
LAB_privat_pension_13_Q17,LAB,privat,pension_13_Q17,7853
LAB_privat_pension_13_Q12,LAB,privat,pension_13_Q12,7854
LAB_privat_pension_13_Q80,LAB,privat,pension_13_Q80,7855
LAB_privat_pension_13_Q79,LAB,privat,pension_13_Q79,7856
LAB_privat_pension_13_Q95,LAB,privat,pension_13_Q95,7857
LAB_privat_pension_13_Q92,LAB,privat,pension_13_Q92,7858
LAB_privat_pension_13_Q97,LAB,privat,pension_13_Q97,7859
LAB_privat_pension_13_Q85,LAB,privat,pension_13_Q85,7860
LAB_privat_pension_13_Q86,LAB,privat,pension_13_Q86,7861
LAB_privat_pension_13_Q90,LAB,privat,pension_13_Q90,7862
LAB_privat_pension_13_Q64,LAB,privat,pension_13_Q64,7863
LAB_privat_pension_13_Q82,LAB,privat,pension_13_Q82,7864
LAB_privat_pension_13_Q42,LAB,privat,pension_13_Q42,7865
LAB_privat_pension_13_Q60,LAB,privat,pension_13_Q60,7866
LAB_privat_pension_13_Q27,LAB,privat,pension_13_Q27,7867
LAB_privat_pension_13_Q35,LAB,privat,pension_13_Q35,7868
LAB_privat_pension_13_Q33,LAB,privat,pension_13_Q33,7869
LAB_privat_pension_13_Q32,LAB,privat,pension_13_Q32,7870
LAB_privat_pension_13_Q93,LAB,privat,pension_13_Q93,7871
LAB_privat_pension_13_Q94,LAB,privat,pension_13_Q94,7872
LAB_privat_pension_13_Q96,LAB,privat,pension_13_Q96,7873
LAB_privat_pension_13_Q59,LAB,privat,pension_13_Q59,7874
LAB_privat_pension_13_Q57,LAB,privat,pension_13_Q57,7875
LAB_privat_pension_13_Q48,LAB,privat,pension_13_Q48,7876
LAB_privat_pension_13_Q91,LAB,privat,pension_13_Q91,7877
LAB_privat_pension_13_Q51,LAB,privat,pension_13_Q51,7878
LAB_privat_pension_13_Q66,LAB,privat,pension_13_Q66,7879
LAB_privat_pension_13_Q62,LAB,privat,pension_13_Q62,7880
LAB_privat_pension_13_Q89,LAB,privat,pension_13_Q89,7881
LAB_privat_pension_13_Q87,LAB,privat,pension_13_Q87,7882
LAB_privat_pension_13_Q83,LAB,privat,pension_13_Q83,7883
LAB_privat_pension_13_Q84,LAB,privat,pension_13_Q84,7884
LAB_privat_pension_13_Q36,LAB,privat,pension_13_Q36,7885
LAB_privat_pension_13_Q68,LAB,privat,pension_13_Q68,7886
LAB_privat_pension_13_Q88,LAB,privat,pension_13_Q88,7887
LAB_privat_pension_13_Q78,LAB,privat,pension_13_Q78,7888
