code,prefix,database,value,token_id
EDU_dageialtfra_2,EDU,dageialtfra,2,39708
EDU_dageialtfra_5,EDU,dageialtfra,5,39709
EDU_dageialtfra_3,EDU,dageialtfra,3,39710
EDU_dageialtfra_1,EDU,dageialtfra,1,39711
EDU_dageialtfra_4,EDU,dageialtfra,4,39712
EDU_dageialtfra_7,EDU,dageialtfra,7,39713
EDU_dageialtfra_6,EDU,dageialtfra,6,39714
EDU_dageialtfra_8,EDU,dageialtfra,8,39715
EDU_dageialtfra_10,EDU,dageialtfra,10,39716
EDU_dageialtfra_9,EDU,dageialtfra,9,39717
EDU_dageialtfra_12,EDU,dageialtfra,12,39718
EDU_dageialtfra_13,EDU,dageialtfra,13,39719
EDU_dageialtfra_23,EDU,dageialtfra,23,39720
EDU_dageialtfra_14,EDU,dageialtfra,14,39721
EDU_dageialtfra_16,EDU,dageialtfra,16,39722
EDU_dageialtfra_11,EDU,dageialtfra,11,39723
EDU_dageialtfra_18,EDU,dageialtfra,18,39724
EDU_dageialtfra_15,EDU,dageialtfra,15,39725
EDU_dageialtfra_20,EDU,dageialtfra,20,39726
EDU_dageialtfra_22,EDU,dageialtfra,22,39727
EDU_dageialtfra_19,EDU,dageialtfra,19,39728
EDU_dageialtfra_17,EDU,dageialtfra,17,39729
EDU_dageialtfra_21,EDU,dageialtfra,21,39730
