code,prefix,database,value,token_id
EDU_grade_2,EDU,grade,2,31819
EDU_grade_4,EDU,grade,4,31820
EDU_grade_7,EDU,grade,7,31821
EDU_grade_10,EDU,grade,10,31822
EDU_grade_12,EDU,grade,12,31823
EDU_grade_0,EDU,grade,0,31824
EDU_grade_-3,EDU,grade,-3,31825
EDU_grade_00,EDU,grade,00,31950
EDU_grade_02,EDU,grade,02,31951
EDU_grade_U,EDU,grade,U,31952
EDU_grade_MF,EDU,grade,MF,31953
EDU_grade_F,EDU,grade,F,31954
EDU_grade_B,EDU,grade,B,31955
EDU_grade_I,EDU,grade,I,31956
EDU_grade_IA,EDU,grade,IA,31957
EDU_grade_IM,EDU,grade,IM,31958
EDU_grade_II,EDU,grade,II,31959
EDU_grade_LI,EDU,grade,LI,31960
EDU_grade_SY,EDU,grade,SY,31961
EDU_grade_IB,EDU,grade,IB,31962
EDU_grade_IG,EDU,grade,IG,31963
EDU_grade_NA,EDU,grade,NA,31964
EDU_grade_M,EDU,grade,M,31965
EDU_grade_BF,EDU,grade,BF,31966
EDU_grade_FE,EDU,grade,FE,31967
EDU_grade_FS,EDU,grade,FS,31968
EDU_grade_G,EDU,grade,G,31969
EDU_grade_AF,EDU,grade,AF,31970
EDU_grade_BV,EDU,grade,BV,31971
EDU_grade_7_scale_84,EDU,grade,7_scale_84,38821
EDU_grade_7_scale_57,EDU,grade,7_scale_57,38822
EDU_grade_7_scale_27,EDU,grade,7_scale_27,38823
EDU_grade_7_scale_49,EDU,grade,7_scale_49,38824
EDU_grade_7_scale_29,EDU,grade,7_scale_29,38825
EDU_grade_7_scale_97,EDU,grade,7_scale_97,38826
EDU_grade_7_scale_76,EDU,grade,7_scale_76,38827
EDU_grade_7_scale_65,EDU,grade,7_scale_65,38828
EDU_grade_7_scale_94,EDU,grade,7_scale_94,38829
EDU_grade_7_scale_122,EDU,grade,7_scale_122,38830
EDU_grade_7_scale_31,EDU,grade,7_scale_31,38831
EDU_grade_7_scale_115,EDU,grade,7_scale_115,38832
EDU_grade_7_scale_33,EDU,grade,7_scale_33,38833
EDU_grade_7_scale_20,EDU,grade,7_scale_20,38834
EDU_grade_7_scale_73,EDU,grade,7_scale_73,38835
EDU_grade_7_scale_110,EDU,grade,7_scale_110,38836
EDU_grade_7_scale_42,EDU,grade,7_scale_42,38837
EDU_grade_7_scale_87,EDU,grade,7_scale_87,38838
EDU_grade_7_scale_21,EDU,grade,7_scale_21,38839
EDU_grade_7_scale_47,EDU,grade,7_scale_47,38840
EDU_grade_7_scale_25,EDU,grade,7_scale_25,38841
EDU_grade_7_scale_68,EDU,grade,7_scale_68,38842
EDU_grade_7_scale_116,EDU,grade,7_scale_116,38843
EDU_grade_7_scale_92,EDU,grade,7_scale_92,38844
EDU_grade_7_scale_62,EDU,grade,7_scale_62,38845
EDU_grade_7_scale_59,EDU,grade,7_scale_59,38846
EDU_grade_7_scale_112,EDU,grade,7_scale_112,38847
EDU_grade_7_scale_54,EDU,grade,7_scale_54,38848
EDU_grade_7_scale_81,EDU,grade,7_scale_81,38849
EDU_grade_7_scale_37,EDU,grade,7_scale_37,38850
EDU_grade_7_scale_99,EDU,grade,7_scale_99,38851
EDU_grade_7_scale_52,EDU,grade,7_scale_52,38852
EDU_grade_7_scale_41,EDU,grade,7_scale_41,38853
EDU_grade_7_scale_40,EDU,grade,7_scale_40,38854
EDU_grade_7_scale_106,EDU,grade,7_scale_106,38855
EDU_grade_7_scale_35,EDU,grade,7_scale_35,38856
EDU_grade_7_scale_104,EDU,grade,7_scale_104,38857
EDU_grade_7_scale_100,EDU,grade,7_scale_100,38858
EDU_grade_7_scale_89,EDU,grade,7_scale_89,38859
EDU_grade_7_scale_63,EDU,grade,7_scale_63,38860
EDU_grade_7_scale_117,EDU,grade,7_scale_117,38861
EDU_grade_7_scale_44,EDU,grade,7_scale_44,38862
EDU_grade_7_scale_79,EDU,grade,7_scale_79,38863
EDU_grade_7_scale_70,EDU,grade,7_scale_70,38864
EDU_grade_7_scale_108,EDU,grade,7_scale_108,38865
EDU_grade_7_scale_96,EDU,grade,7_scale_96,38866
EDU_grade_7_scale_64,EDU,grade,7_scale_64,38867
EDU_grade_7_scale_101,EDU,grade,7_scale_101,38868
EDU_grade_7_scale_113,EDU,grade,7_scale_113,38869
EDU_grade_7_scale_123,EDU,grade,7_scale_123,38870
EDU_grade_7_scale_118,EDU,grade,7_scale_118,38871
EDU_grade_7_scale_120,EDU,grade,7_scale_120,38872
EDU_grade_7_scale_23,EDU,grade,7_scale_23,38873
EDU_grade_7_scale_26,EDU,grade,7_scale_26,38874
EDU_grade_7_scale_50,EDU,grade,7_scale_50,38875
EDU_grade_7_scale_72,EDU,grade,7_scale_72,38876
EDU_grade_7_scale_45,EDU,grade,7_scale_45,38877
EDU_grade_7_scale_51,EDU,grade,7_scale_51,38878
EDU_grade_7_scale_80,EDU,grade,7_scale_80,38879
EDU_grade_7_scale_56,EDU,grade,7_scale_56,38880
EDU_grade_7_scale_53,EDU,grade,7_scale_53,38881
