code,prefix,database,value,token_id
EDU_dagelovfra_1,EDU,dagelovfra,1,39731
EDU_dagelovfra_4,EDU,dagelovfra,4,39732
EDU_dagelovfra_2,EDU,dagelovfra,2,39733
EDU_dagelovfra_3,EDU,dagelovfra,3,39734
EDU_dagelovfra_6,EDU,dagelovfra,6,39735
EDU_dagelovfra_5,EDU,dagelovfra,5,39736
EDU_dagelovfra_10,EDU,dagelovfra,10,39737
EDU_dagelovfra_7,EDU,dagelovfra,7,39738
EDU_dagelovfra_8,EDU,dagelovfra,8,39739
EDU_dagelovfra_12,EDU,dagelovfra,12,39740
EDU_dagelovfra_13,EDU,dagelovfra,13,39741
EDU_dagelovfra_23,EDU,dagelovfra,23,39742
EDU_dagelovfra_9,EDU,dagelovfra,9,39743
EDU_dagelovfra_15,EDU,dagelovfra,15,39744
EDU_dagelovfra_14,EDU,dagelovfra,14,39745
EDU_dagelovfra_20,EDU,dagelovfra,20,39746
EDU_dagelovfra_22,EDU,dagelovfra,22,39747
EDU_dagelovfra_16,EDU,dagelovfra,16,39748
EDU_dagelovfra_19,EDU,dagelovfra,19,39749
EDU_dagelovfra_11,EDU,dagelovfra,11,39750
EDU_dagelovfra_17,EDU,dagelovfra,17,39751
EDU_dagelovfra_18,EDU,dagelovfra,18,39752
EDU_dagelovfra_21,EDU,dagelovfra,21,39753
