code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
HEA_PK_manual_bin_1,HEA,PK,manual_bin_1,"Medicine volume per package (VOLUME), unit packages (VOLTYPECODE PK): 1","Lægemiddelmængde pr. pakning (VOLUME), enhed pakninger (VOLTYPECODE PK): 1",,,"Medicine volume per package (VOLUME), unit packages (VOLTYPECODE PK): 1",,,dst-lmdb-voltypecode,esundhed:lmdb_voltypecode,high,danish,,,28545184,5487880,0.607827,,
HEA_PK_manual_bin_2,HEA,PK,manual_bin_2,"Medicine volume per package (VOLUME), unit packages (VOLTYPECODE PK): 2","Lægemiddelmængde pr. pakning (VOLUME), enhed pakninger (VOLTYPECODE PK): 2",,,"Medicine volume per package (VOLUME), unit packages (VOLTYPECODE PK): 2",,,dst-lmdb-voltypecode,esundhed:lmdb_voltypecode,high,danish,,,2012,1972,0.000218,,
