code,prefix,database,value,description,source,confidence,language
EDU_udd_3393,EDU,udd,3393,"Economics and Business Administration in Accounting, Strategy and Control, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3394,EDU,udd,3394,"Erhvervsøkonomi i økonomisk markedsføring, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3395,EDU,udd,3395,"Erhvervsøkonomi i finansiering og regnskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3396,EDU,udd,3396,"Economics and Business Administration in Finance and Investments, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3397,EDU,udd,3397,"Economics and Business Administration in Management of Innovation and Business Development, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3398,EDU,udd,3398,"Economics and Business Administration in Sales Management, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3399,EDU,udd,3399,"Economics and Business Administration in People and Business Development, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3400,EDU,udd,3400,"Medicin, bach.",pt_dictionaries,highest,danish
EDU_udd_3401,EDU,udd,3401,"Fødevarer, jordbrug og oplevelser (grundforløb plus)",pt_dictionaries,highest,danish
EDU_udd_3402,EDU,udd,3402,"Omsorg, sundhed og pædagogik (grundforløb plus)",pt_dictionaries,highest,danish
EDU_udd_3403,EDU,udd,3403,"Kontor, handel og forretningsservice (grundforløb plus)",pt_dictionaries,highest,danish
EDU_udd_3404,EDU,udd,3404,"Teknologi, byggeri og transport (grundforløb plus)",pt_dictionaries,highest,danish
EDU_udd_3405,EDU,udd,3405,"Global ledelse og design af produktionsnetværk (GMM), ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_3406,EDU,udd,3406,"Elektrisk energiteknologi, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_3407,EDU,udd,3407,"Kemi og bioteknologi, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_3408,EDU,udd,3408,"Maskinteknik, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_3409,EDU,udd,3409,"Produktion (Produktionsteknik), ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_3410,EDU,udd,3410,"Softwareteknologi, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_3411,EDU,udd,3411,"Mechanical Engineering, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_3412,EDU,udd,3412,"Statskundskab, bach.",pt_dictionaries,highest,danish
EDU_udd_3413,EDU,udd,3413,"HA almen erhvervsøkonomi, bach.",pt_dictionaries,highest,danish
EDU_udd_3414,EDU,udd,3414,"HA almen erhvervsøkonomi, bach.",pt_dictionaries,highest,danish
EDU_udd_3415,EDU,udd,3415,"HA almen erhvervsøkonomi, bach.",pt_dictionaries,highest,danish
EDU_udd_3416,EDU,udd,3416,"HA almen erhvervsøkonomi, bach.",pt_dictionaries,highest,danish
EDU_udd_3417,EDU,udd,3417,"Economics and Business Administration, bach.",pt_dictionaries,highest,danish
EDU_udd_3418,EDU,udd,3418,"Economics and Business Administration, bach.",pt_dictionaries,highest,danish
EDU_udd_3419,EDU,udd,3419,"Economics and Business Administration, bach.",pt_dictionaries,highest,danish
EDU_udd_3420,EDU,udd,3420,"Robotteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_3421,EDU,udd,3421,"Datalogi, bach.",pt_dictionaries,highest,danish
EDU_udd_3422,EDU,udd,3422,"Audiologopædi, bach.",pt_dictionaries,highest,danish
EDU_udd_3423,EDU,udd,3423,"HA(jur.) erhvervsøkonomi-jura, bach.",pt_dictionaries,highest,danish
EDU_udd_3424,EDU,udd,3424,"International virksomhedskommunikation, engelsk, bach.",pt_dictionaries,highest,danish
EDU_udd_3425,EDU,udd,3425,"International virksomhedskommunikation, engelsk, bach.",pt_dictionaries,highest,danish
EDU_udd_3426,EDU,udd,3426,"International virksomhedskommunikation, engelsk, bach.",pt_dictionaries,highest,danish
EDU_udd_3427,EDU,udd,3427,"International virksomhedskommunikation, tysk, bach.",pt_dictionaries,highest,danish
EDU_udd_3428,EDU,udd,3428,"Medievidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_3429,EDU,udd,3429,"Engelsk, bach.",pt_dictionaries,highest,danish
EDU_udd_3430,EDU,udd,3430,"Filosofi, bach.",pt_dictionaries,highest,danish
EDU_udd_3431,EDU,udd,3431,"Historie, bach.",pt_dictionaries,highest,danish
EDU_udd_3432,EDU,udd,3432,"Litteraturvidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_3433,EDU,udd,3433,"Dansk, bach.",pt_dictionaries,highest,danish
EDU_udd_3434,EDU,udd,3434,"Tysk sprog, litteratur og kultur, bach.",pt_dictionaries,highest,danish
EDU_udd_3435,EDU,udd,3435,"Religion studier/Religionsvidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_3436,EDU,udd,3436,"Økonomi, bach.",pt_dictionaries,highest,danish
EDU_udd_3437,EDU,udd,3437,"Jura, bach.",pt_dictionaries,highest,danish
EDU_udd_3438,EDU,udd,3438,"Samfundsfag, bach.",pt_dictionaries,highest,danish
EDU_udd_3439,EDU,udd,3439,"Psykologi, bach.",pt_dictionaries,highest,danish
EDU_udd_3440,EDU,udd,3440,"Farmaci, bach.",pt_dictionaries,highest,danish
EDU_udd_3441,EDU,udd,3441,"Folkesundhedsvidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_3442,EDU,udd,3442,"Matematik og økonomi, bach.",pt_dictionaries,highest,danish
EDU_udd_3443,EDU,udd,3443,"Kemi, bach.",pt_dictionaries,highest,danish
EDU_udd_3444,EDU,udd,3444,"Fysik, bach.",pt_dictionaries,highest,danish
EDU_udd_3445,EDU,udd,3445,"Matematik, bach.",pt_dictionaries,highest,danish
EDU_udd_3446,EDU,udd,3446,"Biologi, bach.",pt_dictionaries,highest,danish
EDU_udd_3447,EDU,udd,3447,"Idræt/Idræt og sundhed, bach.",pt_dictionaries,highest,danish
EDU_udd_3448,EDU,udd,3448,"Erhvervsøkonomi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3449,EDU,udd,3449,"Erhvervsøkonomi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3450,EDU,udd,3450,"Economics and Business Administration, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3451,EDU,udd,3451,"Economics and Business Administration, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3452,EDU,udd,3452,"Economics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3453,EDU,udd,3453,"Jura, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3454,EDU,udd,3454,"Statskundskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3455,EDU,udd,3455,"Computer Science, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3456,EDU,udd,3456,"Chemistry, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3457,EDU,udd,3457,"Mathematics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3458,EDU,udd,3458,"Physics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3459,EDU,udd,3459,"Matematik-økonomi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3460,EDU,udd,3460,"Biology, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3461,EDU,udd,3461,"Audiologopædi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3462,EDU,udd,3462,"Robotics, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3463,EDU,udd,3463,"Electronics, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3464,EDU,udd,3464,"Electronics, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3465,EDU,udd,3465,"Revision, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3466,EDU,udd,3466,"Dansk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3467,EDU,udd,3467,"Pædagogik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3468,EDU,udd,3468,"Tysk sprog, litteratur og kultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3469,EDU,udd,3469,"Filosofi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3470,EDU,udd,3470,"Historie, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3471,EDU,udd,3471,"Medievidenskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3472,EDU,udd,3472,"Litteraturvidenskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3473,EDU,udd,3473,"Religion studier/Religionsvidenskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3474,EDU,udd,3474,"Journalistik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3475,EDU,udd,3475,"Samfundsfag, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3476,EDU,udd,3476,"Psykologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3477,EDU,udd,3477,"Medicin, kand.3år",pt_dictionaries,highest,danish
EDU_udd_3478,EDU,udd,3478,"Medicin, kand.3år",pt_dictionaries,highest,danish
EDU_udd_3479,EDU,udd,3479,"Sundhedsfaglig kandidatuddannelse, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3480,EDU,udd,3480,"Farmaci, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3481,EDU,udd,3481,"Medicinal Chemistry, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3482,EDU,udd,3482,"Idræt/Idræt og sundhed, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3483,EDU,udd,3483,"Global Management and Manufacturing, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_3484,EDU,udd,3484,"Economics and Business Administration, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3485,EDU,udd,3485,"Supply Chain Digitalisation, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3486,EDU,udd,3486,"Economics and Business Administration, kand.2år",pt_dictionaries,highest,danish
EDU_udd_353,EDU,udd,353,"Bygge/anlæg, ivu (eud)",pt_dictionaries,highest,danish
EDU_udd_3535,EDU,udd,3535,"International Food Quality and Health, kand.2år",pt_dictionaries,highest,danish
EDU_udd_354,EDU,udd,354,"Jern/metal, ivu (eud)",pt_dictionaries,highest,danish
EDU_udd_355,EDU,udd,355,"Grafisk, ivu (eud)",pt_dictionaries,highest,danish
EDU_udd_358,EDU,udd,358,"Teknik/industri i øvrigt, ivu (eud)",pt_dictionaries,highest,danish
EDU_udd_3594,EDU,udd,3594,"Amu.soc, Omsorg og pleje i det kommunale sundhedsvæsen",pt_dictionaries,highest,danish
EDU_udd_3595,EDU,udd,3595,"Amu.bai, Erhvervsdykning i bygge- og anlægsbranchen",pt_dictionaries,highest,danish
EDU_udd_3596,EDU,udd,3596,"Amu.ind, Produktion af levnedsmidler, nydelsesmidler, foder",pt_dictionaries,highest,danish
EDU_udd_3598,EDU,udd,3598,fiktiv afsluttet grundforløb,pt_dictionaries,highest,danish
EDU_udd_3599,EDU,udd,3599,"Amu.trp, transportoptimering",pt_dictionaries,highest,danish
EDU_udd_360,EDU,udd,360,"Service, ivu (eud)",pt_dictionaries,highest,danish
EDU_udd_3600,EDU,udd,3600,"Amu.adm, administration og assistance i sundhedssektoren",pt_dictionaries,highest,danish
EDU_udd_3601,EDU,udd,3601,"Amu.met, transportteknisk område",pt_dictionaries,highest,danish
EDU_udd_3602,EDU,udd,3602,"Amu.bai, anvendelse af entreprenørmateriel",pt_dictionaries,highest,danish
EDU_udd_3603,EDU,udd,3603,"Amu.met, automatik- og procesteknisk område",pt_dictionaries,highest,danish
EDU_udd_3604,EDU,udd,3604,"Amu.met, flyteknisk område",pt_dictionaries,highest,danish
EDU_udd_3605,EDU,udd,3605,"Amu.bai, maling og overfladebehandling bygninger m.v.",pt_dictionaries,highest,danish
EDU_udd_3606,EDU,udd,3606,"Amu.met, guld- og sølvsmedeområdet",pt_dictionaries,highest,danish
EDU_udd_3607,EDU,udd,3607,"Amu.adm, IKT-administration og vedligeholdelse",pt_dictionaries,highest,danish
EDU_udd_3608,EDU,udd,3608,"Amu.ind-met, skibsbygningstekniske område",pt_dictionaries,highest,danish
EDU_udd_3609,EDU,udd,3609,"Amu.adm, foto-, film-, tv- og redaktionel produktion",pt_dictionaries,highest,danish
EDU_udd_3610,EDU,udd,3610,"Amu.met, smedeteknisk område",pt_dictionaries,highest,danish
EDU_udd_3611,EDU,udd,3611,"Amu.bai, spildevandsbehandling",pt_dictionaries,highest,danish
EDU_udd_3612,EDU,udd,3612,"Amu.adm, detailhandel",pt_dictionaries,highest,danish
EDU_udd_3613,EDU,udd,3613,"Amu.adm, produktion af trykt og digital kommunikation",pt_dictionaries,highest,danish
EDU_udd_3614,EDU,udd,3614,"Amu.adm, handel og logistik",pt_dictionaries,highest,danish
EDU_udd_3615,EDU,udd,3615,"Amu.bai, stilladsmontage",pt_dictionaries,highest,danish
EDU_udd_3616,EDU,udd,3616,"Amu.adm, spedition og shipping",pt_dictionaries,highest,danish
EDU_udd_3617,EDU,udd,3617,"Amu.adm, offentlig forvaltning og sagsbehandling",pt_dictionaries,highest,danish
EDU_udd_3618,EDU,udd,3618,"Amu.adm, administration",pt_dictionaries,highest,danish
EDU_udd_3619,EDU,udd,3619,"Amu.adm, viden- og forretningsservice",pt_dictionaries,highest,danish
EDU_udd_3620,EDU,udd,3620,"Amu.adm, turist og rejse",pt_dictionaries,highest,danish
EDU_udd_3621,EDU,udd,3621,"Amu.bai, tagdækning o.lign. med tagpap, membraner og folier",pt_dictionaries,highest,danish
EDU_udd_3622,EDU,udd,3622,"Amu.ind-met, støberiteknisk område",pt_dictionaries,highest,danish
EDU_udd_3623,EDU,udd,3623,"Amu.adm, ledelse",pt_dictionaries,highest,danish
EDU_udd_3624,EDU,udd,3624,"Amu.met, maskin- og værktøjsområdet",pt_dictionaries,highest,danish
EDU_udd_3625,EDU,udd,3625,"Amu.bai, vejbygning og belægninger",pt_dictionaries,highest,danish
EDU_udd_3626,EDU,udd,3626,"Amu.met, elektronik- og svagstrømsteknisk område",pt_dictionaries,highest,danish
EDU_udd_3627,EDU,udd,3627,"Amu.met, data- og kommunikationsteknisk område",pt_dictionaries,highest,danish
EDU_udd_3628,EDU,udd,3628,"Amu.adm, finansiel rådgivning og forsikring",pt_dictionaries,highest,danish
EDU_udd_3629,EDU,udd,3629,"Amu.soc, pædagogisk arbejde med børn og unge",pt_dictionaries,highest,danish
EDU_udd_3630,EDU,udd,3630,"Amu.adm, forsikring og pension",pt_dictionaries,highest,danish
EDU_udd_3631,EDU,udd,3631,"Amu.bai, anlægskonstruktioner og råhuse",pt_dictionaries,highest,danish
EDU_udd_3632,EDU,udd,3632,"Amu.lev, industrislagtning og forædling af kødprodukter",pt_dictionaries,highest,danish
EDU_udd_3633,EDU,udd,3633,"Amu.bai, boringer på land og jordbundsundersøgelser",pt_dictionaries,highest,danish
EDU_udd_3634,EDU,udd,3634,"Amu.lev, detailforarbejdning og forædling af ferskvarer",pt_dictionaries,highest,danish
EDU_udd_3635,EDU,udd,3635,"Amu.mej, maskiner og teknik landbruget",pt_dictionaries,highest,danish
EDU_udd_3636,EDU,udd,3636,"Amu.srv, ejendomsservice",pt_dictionaries,highest,danish
EDU_udd_3637,EDU,udd,3637,"Amu.bai, aptering af bygninger mv.",pt_dictionaries,highest,danish
EDU_udd_3638,EDU,udd,3638,"Amu.lev, reception, servering og service",pt_dictionaries,highest,danish
EDU_udd_3639,EDU,udd,3639,"Amu.bai, nedrivning og affaldshåndtering",pt_dictionaries,highest,danish
EDU_udd_3640,EDU,udd,3640,"Amu.mej, planteproduktion i landbruget",pt_dictionaries,highest,danish
EDU_udd_3641,EDU,udd,3641,"Amu.mej, husdyrproduktion i landbruget",pt_dictionaries,highest,danish
EDU_udd_3642,EDU,udd,3642,"Amu.mej, pasning af zoodyr, hobbydyr og fisk",pt_dictionaries,highest,danish
EDU_udd_3643,EDU,udd,3643,"Amu.bai, kloakering",pt_dictionaries,highest,danish
EDU_udd_3644,EDU,udd,3644,"Amu.bai, isolering af tekniske anlæg",pt_dictionaries,highest,danish
EDU_udd_3645,EDU,udd,3645,"Amu.bai, projektering, sagsbeh., reg. og teknisk salg",pt_dictionaries,highest,danish
EDU_udd_3646,EDU,udd,3646,"Amu.mej, produktion og pakning mejeriprodukter",pt_dictionaries,highest,danish
EDU_udd_3647,EDU,udd,3647,"Amu.lev, brød-, kage-, dessert- og konfekturefremstilling",pt_dictionaries,highest,danish
EDU_udd_3648,EDU,udd,3648,"Amu.ind, laboratorieservice",pt_dictionaries,highest,danish
EDU_udd_3649,EDU,udd,3649,"Amu.lev, madfremstilling - institutionskøkkener",pt_dictionaries,highest,danish
EDU_udd_3650,EDU,udd,3650,"Amu.ind-met, svejsning og termisk skæring i metal",pt_dictionaries,highest,danish
EDU_udd_3651,EDU,udd,3651,"Amu.met, teknisk design og tegning i industrien",pt_dictionaries,highest,danish
EDU_udd_3652,EDU,udd,3652,"Amu.eli, elektrisk automation på aut.- maskiner og anlæg",pt_dictionaries,highest,danish
EDU_udd_3653,EDU,udd,3653,"Amu.eli, elevatorteknik",pt_dictionaries,highest,danish
EDU_udd_3654,EDU,udd,3654,"Amu.eli, el-forsyningsanlæg",pt_dictionaries,highest,danish
EDU_udd_3655,EDU,udd,3655,"Amu.eli, bygningers el-installationer og antennemontage",pt_dictionaries,highest,danish
EDU_udd_3656,EDU,udd,3656,"Amu.eli, service på hvidevare- og køleautomatik",pt_dictionaries,highest,danish
EDU_udd_3657,EDU,udd,3657,"Amu.eli, intelligente bygningsinstallationer og CTS-anlæg",pt_dictionaries,highest,danish
EDU_udd_3658,EDU,udd,3658,"Amu.eli, sikrings- og alarmteknik",pt_dictionaries,highest,danish
EDU_udd_3659,EDU,udd,3659,"Amu.eli, tele- og datateknik",pt_dictionaries,highest,danish
EDU_udd_3660,EDU,udd,3660,"Amu.srv, pleje af hår, hud og negle",pt_dictionaries,highest,danish
EDU_udd_3661,EDU,udd,3661,"Amu.srv, urmageri",pt_dictionaries,highest,danish
EDU_udd_3662,EDU,udd,3662,"Amu.srv, optometri",pt_dictionaries,highest,danish
EDU_udd_3663,EDU,udd,3663,"Amu.srv, industriel vask og efterbehandling tekstiler",pt_dictionaries,highest,danish
EDU_udd_3664,EDU,udd,3664,"Amu.ind, beklædnings- og textilområdet",pt_dictionaries,highest,danish
EDU_udd_3665,EDU,udd,3665,"Amu.ind, travers-portalkran-riggerområdet",pt_dictionaries,highest,danish
EDU_udd_3666,EDU,udd,3666,"Amu.mej, etablering og pleje af grønne områder og anlæg",pt_dictionaries,highest,danish
EDU_udd_3667,EDU,udd,3667,"Amu.mej, produktion af og rådgivning om planteskoleplanter",pt_dictionaries,highest,danish
EDU_udd_3668,EDU,udd,3668,"Amu.mej, produktion af og rådgivning om væksthusplanter",pt_dictionaries,highest,danish
EDU_udd_3669,EDU,udd,3669,"Amu.ind, overfladebehandling stålkonstruktioner",pt_dictionaries,highest,danish
EDU_udd_3670,EDU,udd,3670,"Amu.ind, spåntagende metalindustri",pt_dictionaries,highest,danish
EDU_udd_3671,EDU,udd,3671,"Amu.ind, køle- og klimaanlæg",pt_dictionaries,highest,danish
EDU_udd_3672,EDU,udd,3672,"Amu.ind, montage af elektronik",pt_dictionaries,highest,danish
EDU_udd_3673,EDU,udd,3673,"Amu.adm, operativ retshåndhævelse, forebyggelse og efterforskning",pt_dictionaries,highest,danish
EDU_udd_3674,EDU,udd,3674,"Amu.mej, skovbrug og landskabsdrift",pt_dictionaries,highest,danish
EDU_udd_3675,EDU,udd,3675,"Amu.ind, fremstilling af medicinalvarer og -produkter",pt_dictionaries,highest,danish
EDU_udd_3676,EDU,udd,3676,"Amu.adm, praktisk kirketjeneste",pt_dictionaries,highest,danish
EDU_udd_3677,EDU,udd,3677,"Amu.ind, industriel produktion af levneds- og nydelsesmidler",pt_dictionaries,highest,danish
EDU_udd_3678,EDU,udd,3678,"Amu.ind, procesindustriel produktion af non-food produkter",pt_dictionaries,highest,danish
EDU_udd_3679,EDU,udd,3679,"Amu.srv, rengøringsservice",pt_dictionaries,highest,danish
EDU_udd_3680,EDU,udd,3680,"Amu.ind, arbejdets organisering ved produktion i industrien",pt_dictionaries,highest,danish
EDU_udd_3681,EDU,udd,3681,"Amu.ind, plastområdet - hærdeplast",pt_dictionaries,highest,danish
EDU_udd_3682,EDU,udd,3682,"Amu.ind, plastområdet - plastsvejsning",pt_dictionaries,highest,danish
EDU_udd_3683,EDU,udd,3683,"Amu.ind, plastområdet - termoplast",pt_dictionaries,highest,danish
EDU_udd_3684,EDU,udd,3684,"Amu.ind, montage af lettere industriprodukter",pt_dictionaries,highest,danish
EDU_udd_3685,EDU,udd,3685,"Amu.ind, elektroniske komponenter og produkter",pt_dictionaries,highest,danish
EDU_udd_3686,EDU,udd,3686,"Amu.ind, forsynings- og distributionssektorerne",pt_dictionaries,highest,danish
EDU_udd_3687,EDU,udd,3687,"Amu.srv, vagtservice",pt_dictionaries,highest,danish
EDU_udd_3688,EDU,udd,3688,"Amu.soc, patientrelateret service på sygehusene",pt_dictionaries,highest,danish
EDU_udd_3689,EDU,udd,3689,"Amu.lev, madfremstilling - restaurant, kantine og catering",pt_dictionaries,highest,danish
EDU_udd_3690,EDU,udd,3690,"Amu.eli, blikkenslagerarbejde",pt_dictionaries,highest,danish
EDU_udd_3691,EDU,udd,3691,"Amu.eli, servicering af varme og sanitet",pt_dictionaries,highest,danish
EDU_udd_3692,EDU,udd,3692,"Amu.soc, omsorg, sygepleje og pædagogisk arbejde",pt_dictionaries,highest,danish
EDU_udd_3693,EDU,udd,3693,"Amu.eli, installation og service af klima og ventilation",pt_dictionaries,highest,danish
EDU_udd_3694,EDU,udd,3694,"Amu.eli, Installation service - varme-vand-afløb vvs-området",pt_dictionaries,highest,danish
EDU_udd_3695,EDU,udd,3695,"Amu.soc, sundheds-og sygeplejeopgaver i sygehusvæsenet",pt_dictionaries,highest,danish
EDU_udd_3696,EDU,udd,3696,"Amu.eli, skorstensfejerarbejde",pt_dictionaries,highest,danish
EDU_udd_3697,EDU,udd,3697,"Amu.eli, industrielle rørsystemer og anlæg",pt_dictionaries,highest,danish
EDU_udd_3698,EDU,udd,3698,"Amu.srv, tandteknik",pt_dictionaries,highest,danish
EDU_udd_3699,EDU,udd,3699,"Amu.træ, bolig- og autointeriørmontering",pt_dictionaries,highest,danish
EDU_udd_3700,EDU,udd,3700,"Amu.træ, massivtræmøbel",pt_dictionaries,highest,danish
EDU_udd_3701,EDU,udd,3701,"Amu.adm, kontrol og resocialisering af indsatte og asylansøgere",pt_dictionaries,highest,danish
EDU_udd_3702,EDU,udd,3702,"Amu.træ, savværk og halvfabrikata",pt_dictionaries,highest,danish
EDU_udd_3703,EDU,udd,3703,"Amu.træ, vinduer, døre og bygningskomponenter",pt_dictionaries,highest,danish
EDU_udd_3704,EDU,udd,3704,"Amu.træ, plademøbel",pt_dictionaries,highest,danish
EDU_udd_3705,EDU,udd,3705,"Amu.met, cykelmekanisk område",pt_dictionaries,highest,danish
EDU_udd_3706,EDU,udd,3706,"Amu.met, entreprenør- og landbrugstekniske område",pt_dictionaries,highest,danish
EDU_udd_3707,EDU,udd,3707,"Amu.met, køleteknisk område",pt_dictionaries,highest,danish
EDU_udd_3708,EDU,udd,3708,"Amu.met, klimateknisk område",pt_dictionaries,highest,danish
EDU_udd_3709,EDU,udd,3709,"Amu.met, varmeteknisk område (fyrede anlæg)",pt_dictionaries,highest,danish
EDU_udd_3710,EDU,udd,3710,"Amu.ind, betjening og programmering industrirobotter",pt_dictionaries,highest,danish
EDU_udd_3711,EDU,udd,3711,"Amu.ind, produktion i fiske- og fjerkræindustrien",pt_dictionaries,highest,danish
EDU_udd_3712,EDU,udd,3712,"Amu.ind, pladebearbejdende metalindustri",pt_dictionaries,highest,danish
EDU_udd_3713,EDU,udd,3713,"Amu.ind, industriel overfladebehandling",pt_dictionaries,highest,danish
EDU_udd_3714,EDU,udd,3714,"Amu.trp, grundkompetence chauffør - bus",pt_dictionaries,highest,danish
EDU_udd_3715,EDU,udd,3715,"Amu.trp, grundkompetence lager og terminal",pt_dictionaries,highest,danish
EDU_udd_3716,EDU,udd,3716,"Amu.trp, lager og logistik",pt_dictionaries,highest,danish
EDU_udd_3717,EDU,udd,3717,"Amu.trp, klargøring af togmateriel",pt_dictionaries,highest,danish
EDU_udd_3718,EDU,udd,3718,"Amu.trp, renovation",pt_dictionaries,highest,danish
EDU_udd_3719,EDU,udd,3719,"Amu.trp, flytning og møbeltransport",pt_dictionaries,highest,danish
EDU_udd_3720,EDU,udd,3720,"Amu.trp, redning",pt_dictionaries,highest,danish
EDU_udd_3721,EDU,udd,3721,"Amu.trp, post",pt_dictionaries,highest,danish
EDU_udd_3722,EDU,udd,3722,"Amu.trp, specialbefordring af personer",pt_dictionaries,highest,danish
EDU_udd_3723,EDU,udd,3723,"Amu.trp, transportarbejde i lufthavne",pt_dictionaries,highest,danish
EDU_udd_3724,EDU,udd,3724,"Amu.trp, havn og terminal",pt_dictionaries,highest,danish
EDU_udd_3725,EDU,udd,3725,"Amu.ind, medicinfremstilling",pt_dictionaries,highest,danish
EDU_udd_3726,EDU,udd,3726,"Amu.soc, arbejde på klubområdet og i kulturhuse",pt_dictionaries,highest,danish
EDU_udd_3727,EDU,udd,3727,"Amu ind, fremstilling af hybride print",pt_dictionaries,highest,danish
EDU_udd_3728,EDU,udd,3728,"Amu.trp, grundkompetence chauffør - gods",pt_dictionaries,highest,danish
EDU_udd_3729,EDU,udd,3729,"Amu.trp, grundkompetence chauffør - taxi",pt_dictionaries,highest,danish
EDU_udd_3730,EDU,udd,3730,"Amu.trp, godstransport ad landevej",pt_dictionaries,highest,danish
EDU_udd_3731,EDU,udd,3731,"Amu.trp, personbefordring med bybus, rutebil og taxi",pt_dictionaries,highest,danish
EDU_udd_3732,EDU,udd,3732,"Amu.trp, lastbilkran",pt_dictionaries,highest,danish
EDU_udd_3733,EDU,udd,3733,"Amu.trp, mobilkran",pt_dictionaries,highest,danish
EDU_udd_3734,EDU,udd,3734,"Amu.trp, vintertjeneste",pt_dictionaries,highest,danish
EDU_udd_3735,EDU,udd,3735,"Amu, fælleskataloget",pt_dictionaries,highest,danish
EDU_udd_3736,EDU,udd,3736,"Amu, overgangsordnings FKB",pt_dictionaries,highest,danish
EDU_udd_3737,EDU,udd,3737,"Amu.trp, erhvervsfiskere",pt_dictionaries,highest,danish
EDU_udd_3738,EDU,udd,3738,"Amu, individuel kompetenceafklaring",pt_dictionaries,highest,danish
EDU_udd_3739,EDU,udd,3739,"Amu.met, de maritime håndværksfag",pt_dictionaries,highest,danish
EDU_udd_3740,EDU,udd,3740,"Amu.met, karrosseritekniske område",pt_dictionaries,highest,danish
EDU_udd_3741,EDU,udd,3741,"Amu.met, køretøjsområdet",pt_dictionaries,highest,danish
EDU_udd_3742,EDU,udd,3742,"Amu.met, låseteknik",pt_dictionaries,highest,danish
EDU_udd_3743,EDU,udd,3743,"Amu.met, vedligehold af produktionsudstyr i metalindustrien",pt_dictionaries,highest,danish
EDU_udd_3744,EDU,udd,3744,"Landskabsarkitektur, kand.",pt_dictionaries,highest,danish
EDU_udd_3745,EDU,udd,3745,"Agriculture, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3746,EDU,udd,3746,"It til organisationer, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3747,EDU,udd,3747,"Kulturgeografi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3749,EDU,udd,3749,"Amu.ind, betjening af travers-portalkran-riggerudstyr",pt_dictionaries,highest,danish
EDU_udd_375,EDU,udd,375,"Levnedsmiddel/husholdning, ivu (eud)",pt_dictionaries,highest,danish
EDU_udd_3750,EDU,udd,3750,Datanom,pt_dictionaries,highest,danish
