code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
DEM_Death,DEM,Death,,Death event indicator - marks a death record in Danish administrative data,,,,Death event indicator - marks a death record in Danish administrative data,,,translated,manual_demographic_events,medium,english,,,3882836,2378945,0.263488
