code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
DEM_Udvandret,DEM,Udvandret,,Emigration event indicator - marks an emigration record (Danish: Udvandret),,,,Emigration event indicator - marks an emigration record (Danish: Udvandret),,,translated,manual_demographic_events,medium,english,,,1936171,1545429,0.171169
