code,prefix,database,value,description,source,confidence,language
LAB_disco_131920,LAB,disco,131920,Ledelse i undervisningssektoren i virksomhed med færre end 10 beskæftigede,disco_codes,high,danish
LAB_disco_131930,LAB,disco,131930,Ledelse i social- og sundhedssektoren i virksomhed med færre end 10 beskæftigede,disco_codes,high,danish
LAB_disco_131940,LAB,disco,131940,"Ledelse af andre offentlige områder, herunder sport, kultur og servicevirksomhed i virksomhed med færre end 10 beskæftigede",disco_codes,high,danish
LAB_disco_131990,LAB,disco,131990,Ledelse af hovedaktiviteten i øvrigt i virksomhed med færre end 10 beskæftigede,disco_codes,high,danish
LAB_disco_200000,LAB,disco,200000,Arbejde der forudsætter viden på højeste niveau inden for område,disco_codes,high,danish
LAB_disco_210000,LAB,disco,210000,"Arbejde inden for de ikke-biologiske grene af naturvidenskab samt datalogi, statistik, arkitektur og tekniske videnskaber",disco_codes,high,danish
LAB_disco_211000,LAB,disco,211000,"Arbejde inden for fysik, kemi, astronomi, meteorologi, geologi og geofysik",disco_codes,high,danish
LAB_disco_211100,LAB,disco,211100,Arbejde inden for fysik og astronomi,disco_codes,high,danish
LAB_disco_211200,LAB,disco,211200,Arbejde inden for meteorologi,disco_codes,high,danish
LAB_disco_211300,LAB,disco,211300,Arbejde inden for kemi,disco_codes,high,danish
LAB_disco_211400,LAB,disco,211400,Arbejde inden for geologi og geofysik,disco_codes,high,danish
LAB_disco_212000,LAB,disco,212000,"Arbejde med matematiske og statistiske begreber, teorier og metoder",disco_codes,high,danish
LAB_disco_212100,LAB,disco,212100,"Arbejde med matematiske begreber, teorier og metoder",disco_codes,high,danish
LAB_disco_212200,LAB,disco,212200,"Arbejde med statistiske begreber, teorier og metoder",disco_codes,high,danish
LAB_disco_213000,LAB,disco,213000,IT-arbejde på teknisk højt niveau,disco_codes,high,danish
LAB_disco_213100,LAB,disco,213100,Udvikling og overordnet drift af IT-systemer,disco_codes,high,danish
LAB_disco_213110,LAB,disco,213110,"Projektstyring, IT-systemudvikling (2003 arbejde med edb-design og analyse i idé og analysefasen)",disco_codes,high,danish
LAB_disco_213120,LAB,disco,213120,"IT-systemudvikling, herunder analyse, design og udarbejdelse af kravspecifikationer (2003 arbejde med overordnet design af edb-systemer inkl. design af driftssystemet)",disco_codes,high,danish
LAB_disco_213130,LAB,disco,213130,"Overordnet drift af IT-systemer, herunder planlægning, implementering og vedligeholdelse af drifts-systemer",disco_codes,high,danish
LAB_disco_213200,LAB,disco,213200,"Programmeringsarbejde på teknisk højt niveau, herunder overordnet konfiguration af database- og filstrukturer",disco_codes,high,danish
LAB_disco_213900,LAB,disco,213900,"Andet IT-arbejde på teknisk højt niveau, herunder rådgivning om implementering og vedligeholdelse af software og hardware",disco_codes,high,danish
LAB_disco_214000,LAB,disco,214000,Arkitekt- og ingeniørarbejde,disco_codes,high,danish
LAB_disco_214100,LAB,disco,214100,Arkitektarbejde og planlægning af anlægsarbejder,disco_codes,high,danish
LAB_disco_214200,LAB,disco,214200,"Ingeniørarbejde vedr. bygninger, infrastruktur og anlæg",disco_codes,high,danish
LAB_disco_214300,LAB,disco,214300,Ingeniørarbejde vedr. stærkstrøm,disco_codes,high,danish
LAB_disco_214400,LAB,disco,214400,Ingeniørarbejde vedr. svagstrøm,disco_codes,high,danish
LAB_disco_214500,LAB,disco,214500,Ingeniørarbejde vedr. ikke-elektriske motorer og maskinanlæg,disco_codes,high,danish
LAB_disco_214600,LAB,disco,214600,Ingeniørarbejde vedr. kemiske processer ved industriel produktion,disco_codes,high,danish
LAB_disco_214700,LAB,disco,214700,Mineingeniørarbejde,disco_codes,high,danish
LAB_disco_214800,LAB,disco,214800,Landinspektørarbejde,disco_codes,high,danish
LAB_disco_214900,LAB,disco,214900,Ingeniør- og arkitektarbejde i øvrigt,disco_codes,high,danish
LAB_disco_220000,LAB,disco,220000,"Arbejde inden for medicin, farmaci, og de biologiske grene af naturvidenskab, samt jordemoderarbejde, overordnet sygeplejearbejde mv.",disco_codes,high,danish
LAB_disco_221000,LAB,disco,221000,Arbejde inden for naturvidenskab,disco_codes,high,danish
LAB_disco_221100,LAB,disco,221100,"Arbejde inden for levnedsmiddelområdet, biologi, genetik, zoologi, botanik og økologi",disco_codes,high,danish
LAB_disco_221110,LAB,disco,221110,Arbejde inden for levnedsmiddelområdet,disco_codes,high,danish
LAB_disco_221120,LAB,disco,221120,"Arbejde inden for biologi, genetik, zoologi, botanik og økologi",disco_codes,high,danish
LAB_disco_221200,LAB,disco,221200,"Arbejde inden for anatomi, biokemi, fysiologi, patologi og farmakologi",disco_codes,high,danish
LAB_disco_221300,LAB,disco,221300,"Arbejde inden for planteavl og husdyravl, herunder agronom- og konsulentarbejde",disco_codes,high,danish
LAB_disco_222000,LAB,disco,222000,Arbejde inden for medicin og farmaci,disco_codes,high,danish
LAB_disco_222100,LAB,disco,222100,Lægearbejde,disco_codes,high,danish
LAB_disco_222200,LAB,disco,222200,Tandlægearbejde,disco_codes,high,danish
LAB_disco_222300,LAB,disco,222300,Veterinærarbejde,disco_codes,high,danish
LAB_disco_222400,LAB,disco,222400,Farmaceutarbejde,disco_codes,high,danish
LAB_disco_222900,LAB,disco,222900,Videnskabeligt arbejde inden for medicin og farmaci i øvrigt,disco_codes,high,danish
LAB_disco_223000,LAB,disco,223000,"Jordemoderarbejde, sundhedsplejerskearbejde og overordnet sygeplejearbejde",disco_codes,high,danish
LAB_disco_223010,LAB,disco,223010,Jordemoderarbejde,disco_codes,high,danish
LAB_disco_223020,LAB,disco,223020,Sundhedsplejerskearbejde,disco_codes,high,danish
LAB_disco_223030,LAB,disco,223030,Overordnet sygeplejerskearbejde og hjemmesygeplejearbejde,disco_codes,high,danish
LAB_disco_230000,LAB,disco,230000,"Undervisning i folkeskoler, erhvervsskoler, gymnasier samt højere læreanstalter, forskningstilrettelæggelse og kontrol af undervisningsarbejde",disco_codes,high,danish
LAB_disco_231000,LAB,disco,231000,"Undervisning på universiteter mm., herunder undervisning med forskningspligt",disco_codes,high,danish
LAB_disco_232000,LAB,disco,232000,Undervisning på gymnasier og erhvervsskoler,disco_codes,high,danish
LAB_disco_232010,LAB,disco,232010,Undervisning i gymnasier,disco_codes,high,danish
