code,prefix,database,value,description,description_da,description_en,source,confidence,language,parent_code,hierarchy_level
SOC_dagboant_Q1,SOC,dagboant,Q1,daily fine count: quantile 1,,daily fine count: quantile 1,none|generated,medium,danish,,
