code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
SOC_charge_1,SOC,charge,1,Criminal charge count: 1,,,,Criminal charge count: 1,,,translated,none|generated,medium,danish,,,10330742,2237545,0.247826
