code,prefix,database,value,token_id
HEA_DDK_manual_bin_10,HEA,DDK,manual_bin_10,10271
HEA_DDK_manual_bin_20_30,HEA,DDK,manual_bin_20_30,10283
HEA_DDK_manual_bin_30_40,HEA,DDK,manual_bin_30_40,10287
HEA_DDK_manual_bin_4,HEA,DDK,manual_bin_4,10292
HEA_DDK_manual_bin_40_50,HEA,DDK,manual_bin_40_50,10301
HEA_DDK_manual_bin_2,HEA,DDK,manual_bin_2,10303
HEA_DDK_manual_bin_50_100,HEA,DDK,manual_bin_50_100,10304
HEA_DDK_manual_bin_10_15,HEA,DDK,manual_bin_10_15,10306
HEA_DDK_manual_bin_15_20,HEA,DDK,manual_bin_15_20,10311
HEA_DDK_manual_bin_9,HEA,DDK,manual_bin_9,10317
HEA_DDK_manual_bin_5,HEA,DDK,manual_bin_5,10322
HEA_DDK_manual_bin_6,HEA,DDK,manual_bin_6,10324
HEA_DDK_manual_bin_8,HEA,DDK,manual_bin_8,10327
HEA_DDK_manual_bin_100_500,HEA,DDK,manual_bin_100_500,10331
HEA_DDK_manual_bin_1,HEA,DDK,manual_bin_1,10332
HEA_DDK_manual_bin_3,HEA,DDK,manual_bin_3,10341
HEA_DDK_manual_bin_7,HEA,DDK,manual_bin_7,10343
HEA_DDK,HEA,DDK,,10408
