code,prefix,database,value,token_id
HEA_GP_manual_bin_20_30,HEA,GP,manual_bin_20_30,10266
HEA_GP_manual_bin_15_20,HEA,GP,manual_bin_15_20,10267
HEA_GP_manual_bin_40_50,HEA,GP,manual_bin_40_50,10286
HEA_GP_manual_bin_10_15,HEA,GP,manual_bin_10_15,10291
HEA_GP_manual_bin_50_100,HEA,GP,manual_bin_50_100,10299
HEA_GP_manual_bin_10,HEA,GP,manual_bin_10,10307
HEA_GP_manual_bin_2,HEA,GP,manual_bin_2,10310
HEA_GP_manual_bin_30_40,HEA,GP,manual_bin_30_40,10316
HEA_GP_manual_bin_5,HEA,GP,manual_bin_5,10334
HEA_GP_manual_bin_100_500,HEA,GP,manual_bin_100_500,10344
HEA_GP_manual_bin_3,HEA,GP,manual_bin_3,10349
HEA_GP_manual_bin_1,HEA,GP,manual_bin_1,10385
HEA_GP_over_1000,HEA,GP,over_1000,10387
HEA_GP_manual_bin_8,HEA,GP,manual_bin_8,10393
HEA_GP_manual_bin_7,HEA,GP,manual_bin_7,10414
HEA_GP_manual_bin_4,HEA,GP,manual_bin_4,10416
HEA_GP_manual_bin_6,HEA,GP,manual_bin_6,10424
