code,prefix,database,value,token_id
HEA_ICD10_DI471,HEA,ICD10,DI471,10440
HEA_ICD10_DZ016,HEA,ICD10,DZ016,10441
HEA_ICD10_DG4732,HEA,ICD10,DG4732,10442
HEA_ICD10_DH919,HEA,ICD10,DH919,10443
HEA_ICD10_DZ966B,HEA,ICD10,DZ966B,10444
HEA_ICD10_DZ950C,HEA,ICD10,DZ950C,10445
HEA_ICD10_DZ035A,HEA,ICD10,DZ035A,10446
HEA_ICD10_DS860,HEA,ICD10,DS860,10447
HEA_ICD10_DZ099,HEA,ICD10,DZ099,10448
HEA_ICD10_DG473,HEA,ICD10,DG473,10449
HEA_ICD10_DR935,HEA,ICD10,DR935,10450
HEA_ICD10_DE116,HEA,ICD10,DE116,10451
HEA_ICD10_DI859,HEA,ICD10,DI859,10452
HEA_ICD10_DZ033,HEA,ICD10,DZ033,10453
HEA_ICD10_DC349,HEA,ICD10,DC349,10454
HEA_ICD10_DZ090,HEA,ICD10,DZ090,10455
HEA_ICD10_DR529,HEA,ICD10,DR529,10456
HEA_ICD10_DD649,HEA,ICD10,DD649,10457
HEA_ICD10_DN200,HEA,ICD10,DN200,10458
HEA_ICD10_DZ763,HEA,ICD10,DZ763,10459
HEA_ICD10_DZ880,HEA,ICD10,DZ880,10460
HEA_ICD10_DD120,HEA,ICD10,DD120,10461
HEA_ICD10_DC509,HEA,ICD10,DC509,10462
HEA_ICD10_DH911,HEA,ICD10,DH911,10463
HEA_ICD10_DE119A,HEA,ICD10,DE119A,10464
HEA_ICD10_DZ038,HEA,ICD10,DZ038,10465
HEA_ICD10_DZ018B,HEA,ICD10,DZ018B,10466
HEA_ICD10_DK439,HEA,ICD10,DK439,10467
HEA_ICD10_DE119,HEA,ICD10,DE119,10468
HEA_ICD10_DC920,HEA,ICD10,DC920,10469
HEA_ICD10_DZ113,HEA,ICD10,DZ113,10470
HEA_ICD10_DS422C,HEA,ICD10,DS422C,10471
HEA_ICD10_DS521A,HEA,ICD10,DS521A,10472
HEA_ICD10_DJ330,HEA,ICD10,DJ330,10473
HEA_ICD10_DS018,HEA,ICD10,DS018,10474
HEA_ICD10_DK635,HEA,ICD10,DK635,10475
HEA_ICD10_DZ950B,HEA,ICD10,DZ950B,10476
HEA_ICD10_DI429,HEA,ICD10,DI429,10477
HEA_ICD10_DI489,HEA,ICD10,DI489,10478
HEA_ICD10_DZ950,HEA,ICD10,DZ950,10479
HEA_ICD10_DG443,HEA,ICD10,DG443,10480
HEA_ICD10_DT887A,HEA,ICD10,DT887A,10481
HEA_ICD10_DT818,HEA,ICD10,DT818,10482
HEA_ICD10_DG989,HEA,ICD10,DG989,10483
HEA_ICD10_DG409,HEA,ICD10,DG409,10484
HEA_ICD10_DE892,HEA,ICD10,DE892,10485
HEA_ICD10_DK805K,HEA,ICD10,DK805K,10486
HEA_ICD10_DM503,HEA,ICD10,DM503,10487
HEA_ICD10_DZ039,HEA,ICD10,DZ039,10488
HEA_ICD10_DZ809,HEA,ICD10,DZ809,10489
HEA_ICD10_DR194,HEA,ICD10,DR194,10490
HEA_ICD10_DT932,HEA,ICD10,DT932,10491
HEA_ICD10_DK449,HEA,ICD10,DK449,10492
HEA_ICD10_DT931,HEA,ICD10,DT931,10493
HEA_ICD10_DE103,HEA,ICD10,DE103,10494
HEA_ICD10_DR559,HEA,ICD10,DR559,10495
HEA_ICD10_DM259,HEA,ICD10,DM259,10496
HEA_ICD10_DL309,HEA,ICD10,DL309,10497
HEA_ICD10_DG560,HEA,ICD10,DG560,10498
HEA_ICD10_DL931,HEA,ICD10,DL931,10499
HEA_ICD10_DE559,HEA,ICD10,DE559,10500
HEA_ICD10_DC499,HEA,ICD10,DC499,10501
HEA_ICD10_DL989,HEA,ICD10,DL989,10502
HEA_ICD10_DD110,HEA,ICD10,DD110,10503
HEA_ICD10_DB182,HEA,ICD10,DB182,10504
HEA_ICD10_DH809,HEA,ICD10,DH809,10505
HEA_ICD10_DK900,HEA,ICD10,DK900,10506
HEA_ICD10_DZ205,HEA,ICD10,DZ205,10507
HEA_ICD10_DS500,HEA,ICD10,DS500,10508
HEA_ICD10_DJ459,HEA,ICD10,DJ459,10509
