code,prefix,database,value,token_id
HEA_DW_manual_bin_50_100,HEA,DW,manual_bin_50_100,10259
HEA_DW_manual_bin_40_50,HEA,DW,manual_bin_40_50,10260
HEA_DW_manual_bin_10,HEA,DW,manual_bin_10,10262
HEA_DW_manual_bin_100_500,HEA,DW,manual_bin_100_500,10263
HEA_DW_manual_bin_20_30,HEA,DW,manual_bin_20_30,10264
HEA_DW_manual_bin_3,HEA,DW,manual_bin_3,10269
HEA_DW_manual_bin_7,HEA,DW,manual_bin_7,10272
HEA_DW_manual_bin_2,HEA,DW,manual_bin_2,10274
HEA_DW_manual_bin_10_15,HEA,DW,manual_bin_10_15,10275
HEA_DW_manual_bin_30_40,HEA,DW,manual_bin_30_40,10276
HEA_DW_manual_bin_4,HEA,DW,manual_bin_4,10277
HEA_DW_over_1000,HEA,DW,over_1000,10280
HEA_DW_manual_bin_6,HEA,DW,manual_bin_6,10281
HEA_DW_manual_bin_8,HEA,DW,manual_bin_8,10282
HEA_DW_manual_bin_5,HEA,DW,manual_bin_5,10284
HEA_DW_manual_bin_15_20,HEA,DW,manual_bin_15_20,10285
HEA_DW_manual_bin_9,HEA,DW,manual_bin_9,10288
HEA_DW_manual_bin_500_1000,HEA,DW,manual_bin_500_1000,10305
HEA_DW_manual_bin_1,HEA,DW,manual_bin_1,10320
HEA_DW,HEA,DW,,10409
