code,prefix,database,value,token_id
HEA_atc_N05AF01,HEA,atc,N05AF01,8711
HEA_atc_S01ED02,HEA,atc,S01ED02,8712
HEA_atc_D07AC04,HEA,atc,D07AC04,8713
HEA_atc_C05AA01,HEA,atc,C05AA01,8714
HEA_atc_A01AD02,HEA,atc,A01AD02,8715
HEA_atc_A02BA04,HEA,atc,A02BA04,8716
HEA_atc_D07AC13,HEA,atc,D07AC13,8717
HEA_atc_G04CB01,HEA,atc,G04CB01,8718
HEA_atc_A10BB03,HEA,atc,A10BB03,8719
HEA_atc_N05BA08,HEA,atc,N05BA08,8720
HEA_atc_M01AB01,HEA,atc,M01AB01,8721
HEA_atc_G03CA04,HEA,atc,G03CA04,8722
HEA_atc_N05AC02,HEA,atc,N05AC02,8723
HEA_atc_B03AA07,HEA,atc,B03AA07,8724
HEA_atc_S01EA02,HEA,atc,S01EA02,8725
HEA_atc_R03BA02,HEA,atc,R03BA02,8726
HEA_atc_S01EB01,HEA,atc,S01EB01,8727
HEA_atc_N05CD04,HEA,atc,N05CD04,8728
HEA_atc_B03BA03,HEA,atc,B03BA03,8729
HEA_atc_N07CA02,HEA,atc,N07CA02,8730
HEA_atc_C03DA01,HEA,atc,C03DA01,8731
HEA_atc_J01FA01,HEA,atc,J01FA01,8732
HEA_atc_H02AB01,HEA,atc,H02AB01,8733
HEA_atc_A01AB09,HEA,atc,A01AB09,8734
HEA_atc_C07CB03,HEA,atc,C07CB03,8735
HEA_atc_C03EA01,HEA,atc,C03EA01,8736
HEA_atc_A03FA02,HEA,atc,A03FA02,8737
HEA_atc_C04AD03,HEA,atc,C04AD03,8738
HEA_atc_N06AX03,HEA,atc,N06AX03,8739
HEA_atc_J01EA01,HEA,atc,J01EA01,8740
HEA_atc_A11EA,HEA,atc,A11EA,8741
HEA_atc_S01GA55,HEA,atc,S01GA55,8742
HEA_atc_A06AB08,HEA,atc,A06AB08,8743
HEA_atc_A02AA04,HEA,atc,A02AA04,8744
HEA_atc_A01AB04,HEA,atc,A01AB04,8745
HEA_atc_C08CA05,HEA,atc,C08CA05,8746
HEA_atc_S01EC01,HEA,atc,S01EC01,8747
HEA_atc_H02AB04,HEA,atc,H02AB04,8748
HEA_atc_J01MA01,HEA,atc,J01MA01,8749
HEA_atc_N06AB05,HEA,atc,N06AB05,8750
HEA_atc_N02BA11,HEA,atc,N02BA11,8751
HEA_atc_A06AG11,HEA,atc,A06AG11,8752
HEA_atc_J01XX05,HEA,atc,J01XX05,8753
HEA_atc_A02BX13,HEA,atc,A02BX13,8754
HEA_atc_R05CB02,HEA,atc,R05CB02,8755
HEA_atc_C05CA02,HEA,atc,C05CA02,8756
HEA_atc_S01AA11,HEA,atc,S01AA11,8757
HEA_atc_S01BA04,HEA,atc,S01BA04,8758
HEA_atc_C03CA02,HEA,atc,C03CA02,8759
HEA_atc_D05AX02,HEA,atc,D05AX02,8760
HEA_atc_L01AA02,HEA,atc,L01AA02,8761
HEA_atc_A10AC01,HEA,atc,A10AC01,8762
HEA_atc_N06AA16,HEA,atc,N06AA16,8763
HEA_atc_C09AA04,HEA,atc,C09AA04,8764
HEA_atc_N05CD09,HEA,atc,N05CD09,8765
HEA_atc_N05AF03,HEA,atc,N05AF03,8766
HEA_atc_B01AA04,HEA,atc,B01AA04,8767
HEA_atc_B03AE02,HEA,atc,B03AE02,8768
HEA_atc_N05AD03,HEA,atc,N05AD03,8769
HEA_atc_A07DA02,HEA,atc,A07DA02,8770
HEA_atc_G04CA01,HEA,atc,G04CA01,8771
HEA_atc_J01CA08,HEA,atc,J01CA08,8772
HEA_atc_B02AA02,HEA,atc,B02AA02,8773
HEA_atc_G03CB01,HEA,atc,G03CB01,8774
HEA_atc_A02BA02,HEA,atc,A02BA02,8775
HEA_atc_R03BA01,HEA,atc,R03BA01,8776
HEA_atc_J01CF01,HEA,atc,J01CF01,8777
HEA_atc_A07FA01,HEA,atc,A07FA01,8778
HEA_atc_G04BD01,HEA,atc,G04BD01,8779
HEA_atc_D07AB09,HEA,atc,D07AB09,8780
HEA_atc_P01BA02,HEA,atc,P01BA02,8781
HEA_atc_C03DB01,HEA,atc,C03DB01,8782
HEA_atc_A10BA02,HEA,atc,A10BA02,8783
HEA_atc_M01AB08,HEA,atc,M01AB08,8784
HEA_atc_N05CD06,HEA,atc,N05CD06,8785
HEA_atc_H02AB08,HEA,atc,H02AB08,8786
HEA_atc_N04BD01,HEA,atc,N04BD01,8787
HEA_atc_N02AJ07,HEA,atc,N02AJ07,8788
HEA_atc_N02AE01,HEA,atc,N02AE01,8789
HEA_atc_H02AB07,HEA,atc,H02AB07,8790
HEA_atc_A06AB02,HEA,atc,A06AB02,8791
HEA_atc_A02AB04,HEA,atc,A02AB04,8792
HEA_atc_N03AB02,HEA,atc,N03AB02,8793
HEA_atc_C09BA03,HEA,atc,C09BA03,8794
HEA_atc_A02AD01,HEA,atc,A02AD01,8795
HEA_atc_S01AB01,HEA,atc,S01AB01,8796
HEA_atc_D07CC01,HEA,atc,D07CC01,8797
HEA_atc_D06BA04,HEA,atc,D06BA04,8798
HEA_atc_D01AC02,HEA,atc,D01AC02,8799
HEA_atc_S01EC03,HEA,atc,S01EC03,8800
HEA_atc_M01AE02,HEA,atc,M01AE02,8801
HEA_atc_S01EB51,HEA,atc,S01EB51,8802
HEA_atc_S01BA02,HEA,atc,S01BA02,8803
HEA_atc_A03AD01,HEA,atc,A03AD01,8804
HEA_atc_D06BB03,HEA,atc,D06BB03,8805
HEA_atc_A07EC01,HEA,atc,A07EC01,8806
HEA_atc_N05AB03,HEA,atc,N05AB03,8807
HEA_atc_N04AA02,HEA,atc,N04AA02,8808
HEA_atc_R06AA02,HEA,atc,R06AA02,8809
HEA_atc_P01BC01,HEA,atc,P01BC01,8810
HEA_atc_S01GX02,HEA,atc,S01GX02,8811
HEA_atc_B03BB01,HEA,atc,B03BB01,8812
HEA_atc_C09AA02,HEA,atc,C09AA02,8813
HEA_atc_R06AX12,HEA,atc,R06AX12,8814
HEA_atc_D06AX09,HEA,atc,D06AX09,8815
HEA_atc_D07AC10,HEA,atc,D07AC10,8816
HEA_atc_J01AA02,HEA,atc,J01AA02,8817
HEA_atc_D01AC20,HEA,atc,D01AC20,8818
HEA_atc_C09BA02,HEA,atc,C09BA02,8819
HEA_atc_C02CA01,HEA,atc,C02CA01,8820
HEA_atc_C07AB07,HEA,atc,C07AB07,8821
HEA_atc_N03AF01,HEA,atc,N03AF01,8822
HEA_atc_D06BA01,HEA,atc,D06BA01,8823
HEA_atc_R01AD01,HEA,atc,R01AD01,8824
HEA_atc_D01AE15,HEA,atc,D01AE15,8825
HEA_atc_J02AC02,HEA,atc,J02AC02,8826
HEA_atc_D02AB,HEA,atc,D02AB,8827
HEA_atc_C03BB03,HEA,atc,C03BB03,8828
HEA_atc_A12AX,HEA,atc,A12AX,8829
HEA_atc_C09AA06,HEA,atc,C09AA06,8830
HEA_atc_J01AA07,HEA,atc,J01AA07,8831
HEA_atc_J05AB09,HEA,atc,J05AB09,8832
HEA_atc_A02BX02,HEA,atc,A02BX02,8833
HEA_atc_A06AD11,HEA,atc,A06AD11,8834
HEA_atc_D07BB01,HEA,atc,D07BB01,8835
HEA_atc_D07XC01,HEA,atc,D07XC01,8836
HEA_atc_M01AX01,HEA,atc,M01AX01,8837
HEA_atc_N05AD01,HEA,atc,N05AD01,8838
HEA_atc_D04AB01,HEA,atc,D04AB01,8839
HEA_atc_J02AC01,HEA,atc,J02AC01,8840
HEA_atc_B03BA01,HEA,atc,B03BA01,8841
HEA_atc_N02CX02,HEA,atc,N02CX02,8842
HEA_atc_D07AC03,HEA,atc,D07AC03,8843
HEA_atc_R06AC01,HEA,atc,R06AC01,8844
HEA_atc_C05BA01,HEA,atc,C05BA01,8845
HEA_atc_R06AB02,HEA,atc,R06AB02,8846
HEA_atc_R05DA09,HEA,atc,R05DA09,8847
HEA_atc_N05AB02,HEA,atc,N05AB02,8848
HEA_atc_B01AA03,HEA,atc,B01AA03,8849
HEA_atc_N05AF05,HEA,atc,N05AF05,8850
HEA_atc_A08AA56,HEA,atc,A08AA56,8851
HEA_atc_D07BC01,HEA,atc,D07BC01,8852
HEA_atc_M01AC02,HEA,atc,M01AC02,8853
HEA_atc_S01AE01,HEA,atc,S01AE01,8854
